Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Cumulative lab-confirmed cases
North Somerset,E06000024,Upper tier local authority,2020-04-22,1,183
North Lincolnshire,E06000013,Upper tier local authority,2020-04-22,0,244
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-22,0,109
Norfolk,E10000020,Upper tier local authority,2020-04-22,0,1169
Newham,E09000025,Upper tier local authority,2020-04-22,2,898
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-22,0,781
Milton Keynes,E06000042,Upper tier local authority,2020-04-22,0,403
Middlesbrough,E06000002,Upper tier local authority,2020-04-22,0,427
Merton,E09000024,Upper tier local authority,2020-04-22,0,615
Medway,E06000035,Upper tier local authority,2020-04-22,1,548
Manchester,E08000003,Upper tier local authority,2020-04-22,0,929
Luton,E06000032,Upper tier local authority,2020-04-22,0,548
Liverpool,E08000012,Upper tier local authority,2020-04-22,0,1234
Lincolnshire,E10000019,Upper tier local authority,2020-04-22,0,712
Lewisham,E09000023,Upper tier local authority,2020-04-22,0,854
Leicestershire,E10000018,Upper tier local authority,2020-04-22,0,776
Leicester,E06000016,Upper tier local authority,2020-04-22,2,545
Leeds,E08000035,Upper tier local authority,2020-04-22,1,1049
Lancashire,E10000017,Upper tier local authority,2020-04-22,3,2305
Lambeth,E09000022,Upper tier local authority,2020-04-22,0,1063
Knowsley,E08000011,Upper tier local authority,2020-04-22,0,440
Kirklees,E08000034,Upper tier local authority,2020-04-22,1,466
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-22,0,401
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-22,0,320
Kent,E10000016,Upper tier local authority,2020-04-22,0,2826
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-22,0,423
Islington,E09000019,Upper tier local authority,2020-04-22,0,387
Isle of Wight,E06000046,Upper tier local authority,2020-04-22,1,76
Hounslow,E09000018,Upper tier local authority,2020-04-22,0,601
Hillingdon,E09000017,Upper tier local authority,2020-04-22,0,667
Hertfordshire,E10000015,Upper tier local authority,2020-04-22,1,1996
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-22,0,175
Havering,E09000016,Upper tier local authority,2020-04-22,0,587
Hartlepool,E06000001,Upper tier local authority,2020-04-22,0,113
Harrow,E09000015,Upper tier local authority,2020-04-22,0,818
Haringey,E09000014,Upper tier local authority,2020-04-22,0,509
Hampshire,E10000014,Upper tier local authority,2020-04-22,7,2371
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-22,0,504
Halton,E06000006,Upper tier local authority,2020-04-22,0,283
Hackney,E09000012,Upper tier local authority,2020-04-22,0,580
Greenwich,E09000011,Upper tier local authority,2020-04-22,0,587
Gloucestershire,E10000013,Upper tier local authority,2020-04-22,0,1021
Gateshead,E08000037,Upper tier local authority,2020-04-22,14,668
Essex,E10000012,Upper tier local authority,2020-04-22,0,2069
Enfield,E09000010,Upper tier local authority,2020-04-22,0,755
East Sussex,E10000011,Upper tier local authority,2020-04-22,1,479
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-22,0,412
Ealing,E09000009,Upper tier local authority,2020-04-22,0,973
Dudley,E08000027,Upper tier local authority,2020-04-22,0,643
Dorset,E06000059,Upper tier local authority,2020-04-22,0,275
Doncaster,E08000017,Upper tier local authority,2020-04-22,0,326
Devon,E10000008,Upper tier local authority,2020-04-22,2,594
Derbyshire,E10000007,Upper tier local authority,2020-04-22,0,987
Derby,E06000015,Upper tier local authority,2020-04-22,0,423
Darlington,E06000005,Upper tier local authority,2020-04-22,0,208
Cumbria,E10000006,Upper tier local authority,2020-04-22,0,1584
Croydon,E09000008,Upper tier local authority,2020-04-22,0,1253
Coventry,E08000026,Upper tier local authority,2020-04-22,0,567
County Durham,E06000047,Upper tier local authority,2020-04-22,3,1071
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-22,1,436
City of London,E09000001,Upper tier local authority,2020-04-22,0,16
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-22,2,634
Cheshire East,E06000049,Upper tier local authority,2020-04-22,6,689
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-22,0,421
Camden,E09000007,Upper tier local authority,2020-04-22,0,537
Cambridgeshire,E10000003,Upper tier local authority,2020-04-22,0,603
Calderdale,E08000033,Upper tier local authority,2020-04-22,3,204
Bury,E08000002,Upper tier local authority,2020-04-22,0,369
Buckinghamshire,E10000002,Upper tier local authority,2020-04-22,0,691
Bromley,E09000006,Upper tier local authority,2020-04-22,0,953
"Bristol, City of",E06000023,Upper tier local authority,2020-04-22,3,519
Brighton and Hove,E06000043,Upper tier local authority,2020-04-22,0,334
Brent,E09000005,Upper tier local authority,2020-04-22,0,1276
Bradford,E08000032,Upper tier local authority,2020-04-22,9,647
Bracknell Forest,E06000036,Upper tier local authority,2020-04-22,0,174
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-22,1,369
Bolton,E08000001,Upper tier local authority,2020-04-22,0,623
Blackpool,E06000009,Upper tier local authority,2020-04-22,0,311
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-22,0,256
Birmingham,E08000025,Upper tier local authority,2020-04-22,1,2483
Bexley,E09000004,Upper tier local authority,2020-04-22,0,560
Bedford,E06000055,Upper tier local authority,2020-04-22,0,353
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-22,0,187
Barnsley,E08000016,Upper tier local authority,2020-04-22,0,495
Barnet,E09000003,Upper tier local authority,2020-04-22,0,1119
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-22,0,428
Yorkshire and The Humber,E12000003,Region,2020-04-22,16,7928
West Midlands,E12000005,Region,2020-04-22,12,10861
South West,E12000009,Region,2020-04-22,18,5411
South East,E12000008,Region,2020-04-22,11,14412
North West,E12000002,Region,2020-04-22,19,15682
North East,E12000001,Region,2020-04-22,30,6318
London,E12000007,Region,2020-04-22,5,22767
East of England,E12000006,Region,2020-04-22,1,8654
East Midlands,E12000004,Region,2020-04-22,18,5802
England,E92000001,Nation,2020-04-22,132,102221
York,E06000014,Upper tier local authority,2020-04-21,9,209
Worcestershire,E10000034,Upper tier local authority,2020-04-21,2,985
Wolverhampton,E08000031,Upper tier local authority,2020-04-21,8,640
Wirral,E08000015,Upper tier local authority,2020-04-21,1,847
Wiltshire,E06000054,Upper tier local authority,2020-04-21,4,400
Wigan,E08000010,Upper tier local authority,2020-04-21,2,505
Westminster,E09000033,Upper tier local authority,2020-04-21,2,570
West Sussex,E10000032,Upper tier local authority,2020-04-21,2,943
West Berkshire,E06000037,Upper tier local authority,2020-04-21,2,256
Warwickshire,E10000031,Upper tier local authority,2020-04-21,2,955
Warrington,E06000007,Upper tier local authority,2020-04-21,5,497
Waltham Forest,E09000031,Upper tier local authority,2020-04-21,6,677
Walsall,E08000030,Upper tier local authority,2020-04-21,11,753
Wakefield,E08000036,Upper tier local authority,2020-04-21,2,441
Trafford,E08000009,Upper tier local authority,2020-04-21,6,504
Tower Hamlets,E09000030,Upper tier local authority,2020-04-21,8,577
Torbay,E06000027,Upper tier local authority,2020-04-21,6,168
Thurrock,E06000034,Upper tier local authority,2020-04-21,2,244
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-21,6,202
Tameside,E08000008,Upper tier local authority,2020-04-21,2,394
Swindon,E06000030,Upper tier local authority,2020-04-21,4,307
Surrey,E10000030,Upper tier local authority,2020-04-21,1,2176
Sunderland,E08000024,Upper tier local authority,2020-04-21,21,1020
Suffolk,E10000029,Upper tier local authority,2020-04-21,9,814
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-21,20,341
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-21,1,279
Stockport,E08000007,Upper tier local authority,2020-04-21,2,691
Staffordshire,E10000028,Upper tier local authority,2020-04-21,32,1402
Southwark,E09000028,Upper tier local authority,2020-04-21,8,1126
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-21,1,266
Southampton,E06000045,Upper tier local authority,2020-04-21,14,397
South Tyneside,E08000023,Upper tier local authority,2020-04-21,17,419
South Gloucestershire,E06000025,Upper tier local authority,2020-04-21,7,303
Somerset,E10000027,Upper tier local authority,2020-04-21,13,401
Shropshire,E06000051,Upper tier local authority,2020-04-21,27,397
Sheffield,E08000019,Upper tier local authority,2020-04-21,4,1751
Sefton,E08000014,Upper tier local authority,2020-04-21,4,699
Sandwell,E08000028,Upper tier local authority,2020-04-21,10,831
Salford,E08000006,Upper tier local authority,2020-04-21,2,503
Rotherham,E08000018,Upper tier local authority,2020-04-21,7,537
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-21,2,239
Redbridge,E09000026,Upper tier local authority,2020-04-21,4,623
Plymouth,E06000026,Upper tier local authority,2020-04-21,14,238
Peterborough,E06000031,Upper tier local authority,2020-04-21,6,171
Oxfordshire,E10000025,Upper tier local authority,2020-04-21,4,1314
Oldham,E08000004,Upper tier local authority,2020-04-21,2,509
Nottinghamshire,E10000024,Upper tier local authority,2020-04-21,10,944
Nottingham,E06000018,Upper tier local authority,2020-04-21,18,434
Northumberland,E06000057,Upper tier local authority,2020-04-21,20,668
Northamptonshire,E10000021,Upper tier local authority,2020-04-21,2,952
North Yorkshire,E10000023,Upper tier local authority,2020-04-21,17,716
North Tyneside,E08000022,Upper tier local authority,2020-04-21,5,412
North Somerset,E06000024,Upper tier local authority,2020-04-21,5,182
North Lincolnshire,E06000013,Upper tier local authority,2020-04-21,9,244
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-21,2,109
Norfolk,E10000020,Upper tier local authority,2020-04-21,33,1169
Newham,E09000025,Upper tier local authority,2020-04-21,9,896
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-21,17,781
Middlesbrough,E06000002,Upper tier local authority,2020-04-21,1,427
Merton,E09000024,Upper tier local authority,2020-04-21,3,615
Medway,E06000035,Upper tier local authority,2020-04-21,6,547
Manchester,E08000003,Upper tier local authority,2020-04-21,13,929
Luton,E06000032,Upper tier local authority,2020-04-21,10,548
Liverpool,E08000012,Upper tier local authority,2020-04-21,14,1234
Lincolnshire,E10000019,Upper tier local authority,2020-04-21,9,712
Lewisham,E09000023,Upper tier local authority,2020-04-21,21,854
Leicestershire,E10000018,Upper tier local authority,2020-04-21,10,776
Leicester,E06000016,Upper tier local authority,2020-04-21,11,543
Leeds,E08000035,Upper tier local authority,2020-04-21,16,1048
Lancashire,E10000017,Upper tier local authority,2020-04-21,9,2302
Lambeth,E09000022,Upper tier local authority,2020-04-21,3,1063
Knowsley,E08000011,Upper tier local authority,2020-04-21,1,440
Kirklees,E08000034,Upper tier local authority,2020-04-21,8,465
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-21,8,320
Kent,E10000016,Upper tier local authority,2020-04-21,18,2826
Islington,E09000019,Upper tier local authority,2020-04-21,1,387
Isle of Wight,E06000046,Upper tier local authority,2020-04-21,2,75
Hounslow,E09000018,Upper tier local authority,2020-04-21,3,601
Hillingdon,E09000017,Upper tier local authority,2020-04-21,2,667
Hertfordshire,E10000015,Upper tier local authority,2020-04-21,11,1995
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-21,2,175
Havering,E09000016,Upper tier local authority,2020-04-21,2,587
Hartlepool,E06000001,Upper tier local authority,2020-04-21,1,113
Harrow,E09000015,Upper tier local authority,2020-04-21,5,818
Haringey,E09000014,Upper tier local authority,2020-04-21,2,509
Hampshire,E10000014,Upper tier local authority,2020-04-21,38,2364
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-21,2,504
Halton,E06000006,Upper tier local authority,2020-04-21,2,283
Hackney,E09000012,Upper tier local authority,2020-04-21,2,580
Greenwich,E09000011,Upper tier local authority,2020-04-21,5,587
Gloucestershire,E10000013,Upper tier local authority,2020-04-21,17,1021
Gateshead,E08000037,Upper tier local authority,2020-04-21,26,654
Essex,E10000012,Upper tier local authority,2020-04-21,24,2069
Enfield,E09000010,Upper tier local authority,2020-04-21,11,755
East Sussex,E10000011,Upper tier local authority,2020-04-21,10,478
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-21,12,412
Ealing,E09000009,Upper tier local authority,2020-04-21,5,973
Dudley,E08000027,Upper tier local authority,2020-04-21,9,643
Dorset,E06000059,Upper tier local authority,2020-04-21,2,275
Doncaster,E08000017,Upper tier local authority,2020-04-21,1,326
Devon,E10000008,Upper tier local authority,2020-04-21,9,592
Derbyshire,E10000007,Upper tier local authority,2020-04-21,5,987
Derby,E06000015,Upper tier local authority,2020-04-21,1,423
Darlington,E06000005,Upper tier local authority,2020-04-21,1,208
Cumbria,E10000006,Upper tier local authority,2020-04-21,16,1584
Croydon,E09000008,Upper tier local authority,2020-04-21,1,1253
Coventry,E08000026,Upper tier local authority,2020-04-21,1,567
County Durham,E06000047,Upper tier local authority,2020-04-21,21,1068
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-21,10,435
City of London,E09000001,Upper tier local authority,2020-04-21,1,16
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-21,11,632
Cheshire East,E06000049,Upper tier local authority,2020-04-21,18,683
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-21,12,421
Camden,E09000007,Upper tier local authority,2020-04-21,1,537
Cambridgeshire,E10000003,Upper tier local authority,2020-04-21,5,603
Calderdale,E08000033,Upper tier local authority,2020-04-21,3,201
Buckinghamshire,E10000002,Upper tier local authority,2020-04-21,1,691
Bromley,E09000006,Upper tier local authority,2020-04-21,7,953
"Bristol, City of",E06000023,Upper tier local authority,2020-04-21,9,516
Brighton and Hove,E06000043,Upper tier local authority,2020-04-21,3,334
Brent,E09000005,Upper tier local authority,2020-04-21,4,1276
Bradford,E08000032,Upper tier local authority,2020-04-21,22,638
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-21,6,368
Bolton,E08000001,Upper tier local authority,2020-04-21,2,623
Blackpool,E06000009,Upper tier local authority,2020-04-21,1,311
Birmingham,E08000025,Upper tier local authority,2020-04-21,9,2482
Bexley,E09000004,Upper tier local authority,2020-04-21,5,560
Bedford,E06000055,Upper tier local authority,2020-04-21,3,353
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-21,3,187
Barnsley,E08000016,Upper tier local authority,2020-04-21,7,495
Barnet,E09000003,Upper tier local authority,2020-04-21,9,1119
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-21,5,428
Yorkshire and The Humber,E12000003,Region,2020-04-21,127,7912
West Midlands,E12000005,Region,2020-04-21,139,10849
South West,E12000009,Region,2020-04-21,109,5393
South East,E12000008,Region,2020-04-21,101,14401
North West,E12000002,Region,2020-04-21,113,15663
North East,E12000001,Region,2020-04-21,133,6288
London,E12000007,Region,2020-04-21,137,22762
East of England,E12000006,Region,2020-04-21,116,8653
East Midlands,E12000004,Region,2020-04-21,66,5784
England,E92000001,Nation,2020-04-21,1101,102089
York,E06000014,Upper tier local authority,2020-04-20,8,200
Worcestershire,E10000034,Upper tier local authority,2020-04-20,24,983
Wolverhampton,E08000031,Upper tier local authority,2020-04-20,22,632
Wokingham,E06000041,Upper tier local authority,2020-04-20,2,285
Wirral,E08000015,Upper tier local authority,2020-04-20,12,846
Wiltshire,E06000054,Upper tier local authority,2020-04-20,9,396
Wigan,E08000010,Upper tier local authority,2020-04-20,28,503
Westminster,E09000033,Upper tier local authority,2020-04-20,3,568
West Sussex,E10000032,Upper tier local authority,2020-04-20,19,941
West Berkshire,E06000037,Upper tier local authority,2020-04-20,3,254
Warwickshire,E10000031,Upper tier local authority,2020-04-20,25,953
Warrington,E06000007,Upper tier local authority,2020-04-20,20,492
Wandsworth,E09000032,Upper tier local authority,2020-04-20,7,871
Waltham Forest,E09000031,Upper tier local authority,2020-04-20,13,671
Walsall,E08000030,Upper tier local authority,2020-04-20,17,742
Wakefield,E08000036,Upper tier local authority,2020-04-20,12,439
Trafford,E08000009,Upper tier local authority,2020-04-20,15,498
Tower Hamlets,E09000030,Upper tier local authority,2020-04-20,9,569
Torbay,E06000027,Upper tier local authority,2020-04-20,10,162
Thurrock,E06000034,Upper tier local authority,2020-04-20,6,242
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-20,9,196
Tameside,E08000008,Upper tier local authority,2020-04-20,5,392
Swindon,E06000030,Upper tier local authority,2020-04-20,17,303
Sutton,E09000029,Upper tier local authority,2020-04-20,5,609
Surrey,E10000030,Upper tier local authority,2020-04-20,22,2175
Sunderland,E08000024,Upper tier local authority,2020-04-20,56,999
Suffolk,E10000029,Upper tier local authority,2020-04-20,83,805
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-20,17,321
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-20,15,278
Stockport,E08000007,Upper tier local authority,2020-04-20,22,689
Staffordshire,E10000028,Upper tier local authority,2020-04-20,48,1370
St. Helens,E08000013,Upper tier local authority,2020-04-20,12,510
Southwark,E09000028,Upper tier local authority,2020-04-20,10,1118
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-20,4,265
Southampton,E06000045,Upper tier local authority,2020-04-20,15,383
South Tyneside,E08000023,Upper tier local authority,2020-04-20,25,402
South Gloucestershire,E06000025,Upper tier local authority,2020-04-20,16,296
Somerset,E10000027,Upper tier local authority,2020-04-20,20,388
Solihull,E08000029,Upper tier local authority,2020-04-20,22,476
Shropshire,E06000051,Upper tier local authority,2020-04-20,10,370
Sheffield,E08000019,Upper tier local authority,2020-04-20,6,1747
Sefton,E08000014,Upper tier local authority,2020-04-20,13,695
Sandwell,E08000028,Upper tier local authority,2020-04-20,22,821
Salford,E08000006,Upper tier local authority,2020-04-20,15,501
Rochdale,E08000005,Upper tier local authority,2020-04-20,23,358
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-20,5,347
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-20,8,237
Redbridge,E09000026,Upper tier local authority,2020-04-20,13,619
Portsmouth,E06000044,Upper tier local authority,2020-04-20,1,238
Plymouth,E06000026,Upper tier local authority,2020-04-20,9,224
Peterborough,E06000031,Upper tier local authority,2020-04-20,9,165
Oxfordshire,E10000025,Upper tier local authority,2020-04-20,26,1310
Oldham,E08000004,Upper tier local authority,2020-04-20,19,507
Nottinghamshire,E10000024,Upper tier local authority,2020-04-20,22,934
Nottingham,E06000018,Upper tier local authority,2020-04-20,18,416
Northumberland,E06000057,Upper tier local authority,2020-04-20,23,648
Northamptonshire,E10000021,Upper tier local authority,2020-04-20,12,950
North Yorkshire,E10000023,Upper tier local authority,2020-04-20,35,699
North Tyneside,E08000022,Upper tier local authority,2020-04-20,7,407
North Somerset,E06000024,Upper tier local authority,2020-04-20,4,177
North Lincolnshire,E06000013,Upper tier local authority,2020-04-20,17,235
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-20,4,107
Norfolk,E10000020,Upper tier local authority,2020-04-20,41,1136
Newham,E09000025,Upper tier local authority,2020-04-20,9,887
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-20,17,764
Milton Keynes,E06000042,Upper tier local authority,2020-04-20,2,403
Middlesbrough,E06000002,Upper tier local authority,2020-04-20,14,426
Merton,E09000024,Upper tier local authority,2020-04-20,10,612
Medway,E06000035,Upper tier local authority,2020-04-20,18,541
Manchester,E08000003,Upper tier local authority,2020-04-20,32,916
Luton,E06000032,Upper tier local authority,2020-04-20,8,538
Liverpool,E08000012,Upper tier local authority,2020-04-20,28,1220
Lincolnshire,E10000019,Upper tier local authority,2020-04-20,26,703
Lewisham,E09000023,Upper tier local authority,2020-04-20,8,833
Leicestershire,E10000018,Upper tier local authority,2020-04-20,30,766
Leicester,E06000016,Upper tier local authority,2020-04-20,27,532
Leeds,E08000035,Upper tier local authority,2020-04-20,39,1032
Lancashire,E10000017,Upper tier local authority,2020-04-20,64,2293
Lambeth,E09000022,Upper tier local authority,2020-04-20,14,1060
Knowsley,E08000011,Upper tier local authority,2020-04-20,14,439
Kirklees,E08000034,Upper tier local authority,2020-04-20,6,457
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-20,7,401
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-20,24,312
Kent,E10000016,Upper tier local authority,2020-04-20,93,2808
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-20,6,423
Islington,E09000019,Upper tier local authority,2020-04-20,8,386
Hounslow,E09000018,Upper tier local authority,2020-04-20,11,598
Hillingdon,E09000017,Upper tier local authority,2020-04-20,17,665
Hertfordshire,E10000015,Upper tier local authority,2020-04-20,40,1984
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-20,14,173
Havering,E09000016,Upper tier local authority,2020-04-20,11,585
Hartlepool,E06000001,Upper tier local authority,2020-04-20,5,112
Harrow,E09000015,Upper tier local authority,2020-04-20,12,813
Haringey,E09000014,Upper tier local authority,2020-04-20,2,507
Hampshire,E10000014,Upper tier local authority,2020-04-20,63,2326
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-20,8,502
Halton,E06000006,Upper tier local authority,2020-04-20,5,281
Hackney,E09000012,Upper tier local authority,2020-04-20,12,578
Greenwich,E09000011,Upper tier local authority,2020-04-20,9,582
Gloucestershire,E10000013,Upper tier local authority,2020-04-20,19,1004
Gateshead,E08000037,Upper tier local authority,2020-04-20,14,628
Essex,E10000012,Upper tier local authority,2020-04-20,46,2045
Enfield,E09000010,Upper tier local authority,2020-04-20,24,744
East Sussex,E10000011,Upper tier local authority,2020-04-20,10,468
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-20,24,400
Ealing,E09000009,Upper tier local authority,2020-04-20,19,968
Dudley,E08000027,Upper tier local authority,2020-04-20,14,634
Dorset,E06000059,Upper tier local authority,2020-04-20,11,273
Doncaster,E08000017,Upper tier local authority,2020-04-20,1,325
Devon,E10000008,Upper tier local authority,2020-04-20,17,583
Derbyshire,E10000007,Upper tier local authority,2020-04-20,13,982
Derby,E06000015,Upper tier local authority,2020-04-20,9,422
Darlington,E06000005,Upper tier local authority,2020-04-20,13,207
Cumbria,E10000006,Upper tier local authority,2020-04-20,26,1568
Croydon,E09000008,Upper tier local authority,2020-04-20,23,1252
Coventry,E08000026,Upper tier local authority,2020-04-20,22,566
County Durham,E06000047,Upper tier local authority,2020-04-20,49,1047
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-20,8,425
City of London,E09000001,Upper tier local authority,2020-04-20,2,15
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-20,13,621
Cheshire East,E06000049,Upper tier local authority,2020-04-20,19,665
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-20,9,409
Camden,E09000007,Upper tier local authority,2020-04-20,7,536
Cambridgeshire,E10000003,Upper tier local authority,2020-04-20,19,598
Calderdale,E08000033,Upper tier local authority,2020-04-20,4,198
Bury,E08000002,Upper tier local authority,2020-04-20,17,369
Buckinghamshire,E10000002,Upper tier local authority,2020-04-20,8,690
Bromley,E09000006,Upper tier local authority,2020-04-20,12,946
"Bristol, City of",E06000023,Upper tier local authority,2020-04-20,21,507
Brighton and Hove,E06000043,Upper tier local authority,2020-04-20,7,331
Brent,E09000005,Upper tier local authority,2020-04-20,16,1272
Bradford,E08000032,Upper tier local authority,2020-04-20,20,616
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-20,9,362
Bolton,E08000001,Upper tier local authority,2020-04-20,16,621
Blackpool,E06000009,Upper tier local authority,2020-04-20,20,310
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-20,7,256
Birmingham,E08000025,Upper tier local authority,2020-04-20,39,2473
Bexley,E09000004,Upper tier local authority,2020-04-20,13,555
Bedford,E06000055,Upper tier local authority,2020-04-20,2,350
