Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Cumulative lab-confirmed cases
Northamptonshire,E10000021,Upper tier local authority,2020-04-10,0,656
North Yorkshire,E10000023,Upper tier local authority,2020-04-10,1,410
North Tyneside,E08000022,Upper tier local authority,2020-04-10,0,283
North Somerset,E06000024,Upper tier local authority,2020-04-10,1,105
North Lincolnshire,E06000013,Upper tier local authority,2020-04-10,0,87
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-10,0,61
Norfolk,E10000020,Upper tier local authority,2020-04-10,0,541
Newham,E09000025,Upper tier local authority,2020-04-10,0,701
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-10,2,517
Milton Keynes,E06000042,Upper tier local authority,2020-04-10,0,263
Middlesbrough,E06000002,Upper tier local authority,2020-04-10,0,237
Merton,E09000024,Upper tier local authority,2020-04-10,0,451
Medway,E06000035,Upper tier local authority,2020-04-10,0,313
Manchester,E08000003,Upper tier local authority,2020-04-10,0,558
Luton,E06000032,Upper tier local authority,2020-04-10,0,290
Liverpool,E08000012,Upper tier local authority,2020-04-10,0,764
Lincolnshire,E10000019,Upper tier local authority,2020-04-10,0,411
Lewisham,E09000023,Upper tier local authority,2020-04-10,0,663
Leicestershire,E10000018,Upper tier local authority,2020-04-10,0,469
Leicester,E06000016,Upper tier local authority,2020-04-10,0,331
Leeds,E08000035,Upper tier local authority,2020-04-10,0,541
Lancashire,E10000017,Upper tier local authority,2020-04-10,0,1321
Lambeth,E09000022,Upper tier local authority,2020-04-10,0,827
Knowsley,E08000011,Upper tier local authority,2020-04-10,0,249
Kirklees,E08000034,Upper tier local authority,2020-04-10,3,293
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-10,0,261
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-10,0,97
Kent,E10000016,Upper tier local authority,2020-04-10,0,1377
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-10,0,329
Islington,E09000019,Upper tier local authority,2020-04-10,0,294
Isle of Wight,E06000046,Upper tier local authority,2020-04-10,0,40
Hounslow,E09000018,Upper tier local authority,2020-04-10,0,435
Hillingdon,E09000017,Upper tier local authority,2020-04-10,0,456
Hertfordshire,E10000015,Upper tier local authority,2020-04-10,0,1275
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-10,0,93
Havering,E09000016,Upper tier local authority,2020-04-10,0,398
Hartlepool,E06000001,Upper tier local authority,2020-04-10,0,65
Harrow,E09000015,Upper tier local authority,2020-04-10,0,606
Haringey,E09000014,Upper tier local authority,2020-04-10,0,362
Hampshire,E10000014,Upper tier local authority,2020-04-10,18,1517
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-10,0,355
Halton,E06000006,Upper tier local authority,2020-04-10,0,163
Hackney,E09000012,Upper tier local authority,2020-04-10,0,461
Greenwich,E09000011,Upper tier local authority,2020-04-10,0,441
Gloucestershire,E10000013,Upper tier local authority,2020-04-10,0,551
Gateshead,E08000037,Upper tier local authority,2020-04-10,2,254
Essex,E10000012,Upper tier local authority,2020-04-10,0,1343
Enfield,E09000010,Upper tier local authority,2020-04-10,0,461
East Sussex,E10000011,Upper tier local authority,2020-04-10,7,313
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-10,0,186
Ealing,E09000009,Upper tier local authority,2020-04-10,0,656
Dudley,E08000027,Upper tier local authority,2020-04-10,0,403
Dorset,E06000059,Upper tier local authority,2020-04-10,0,174
Doncaster,E08000017,Upper tier local authority,2020-04-10,0,191
Devon,E10000008,Upper tier local authority,2020-04-10,0,324
Derbyshire,E10000007,Upper tier local authority,2020-04-10,0,654
Derby,E06000015,Upper tier local authority,2020-04-10,0,321
Darlington,E06000005,Upper tier local authority,2020-04-10,3,120
Cumbria,E10000006,Upper tier local authority,2020-04-10,0,1110
Croydon,E09000008,Upper tier local authority,2020-04-10,0,895
Coventry,E08000026,Upper tier local authority,2020-04-10,0,354
County Durham,E06000047,Upper tier local authority,2020-04-10,7,519
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-10,1,274
City of London,E09000001,Upper tier local authority,2020-04-10,0,13
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-10,0,344
Cheshire East,E06000049,Upper tier local authority,2020-04-10,0,319
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-10,0,226
Camden,E09000007,Upper tier local authority,2020-04-10,0,388
Cambridgeshire,E10000003,Upper tier local authority,2020-04-10,0,340
Calderdale,E08000033,Upper tier local authority,2020-04-10,9,133
Bury,E08000002,Upper tier local authority,2020-04-10,0,206
Buckinghamshire,E10000002,Upper tier local authority,2020-04-10,0,421
Bromley,E09000006,Upper tier local authority,2020-04-10,0,699
"Bristol, City of",E06000023,Upper tier local authority,2020-04-10,2,293
Brighton and Hove,E06000043,Upper tier local authority,2020-04-10,0,197
Brent,E09000005,Upper tier local authority,2020-04-10,0,948
Bradford,E08000032,Upper tier local authority,2020-04-10,2,361
Bracknell Forest,E06000036,Upper tier local authority,2020-04-10,0,104
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-10,0,184
Bolton,E08000001,Upper tier local authority,2020-04-10,0,272
Blackpool,E06000009,Upper tier local authority,2020-04-10,0,119
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-10,0,125
Birmingham,E08000025,Upper tier local authority,2020-04-10,0,1711
Bexley,E09000004,Upper tier local authority,2020-04-10,0,388
Bedford,E06000055,Upper tier local authority,2020-04-10,0,175
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-10,0,105
Barnsley,E08000016,Upper tier local authority,2020-04-10,0,296
Barnet,E09000003,Upper tier local authority,2020-04-10,1,875
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-10,0,288
Yorkshire and The Humber,E12000003,Region,2020-04-10,16,4508
West Midlands,E12000005,Region,2020-04-10,30,6700
South West,E12000009,Region,2020-04-10,10,2959
South East,E12000008,Region,2020-04-10,27,8128
North West,E12000002,Region,2020-04-10,1,9056
North East,E12000001,Region,2020-04-10,18,3134
London,E12000007,Region,2020-04-10,1,16679
East of England,E12000006,Region,2020-04-10,0,5049
East Midlands,E12000004,Region,2020-04-10,7,3751
England,E92000001,Nation,2020-04-10,113,62517
York,E06000014,Upper tier local authority,2020-04-09,8,119
Worcestershire,E10000034,Upper tier local authority,2020-04-09,4,549
Wolverhampton,E08000031,Upper tier local authority,2020-04-09,6,409
Wirral,E08000015,Upper tier local authority,2020-04-09,1,438
Wiltshire,E06000054,Upper tier local authority,2020-04-09,3,214
Westminster,E09000033,Upper tier local authority,2020-04-09,2,446
West Sussex,E10000032,Upper tier local authority,2020-04-09,3,372
West Berkshire,E06000037,Upper tier local authority,2020-04-09,2,143
Warwickshire,E10000031,Upper tier local authority,2020-04-09,1,555
Warrington,E06000007,Upper tier local authority,2020-04-09,1,260
Wandsworth,E09000032,Upper tier local authority,2020-04-09,1,672
Waltham Forest,E09000031,Upper tier local authority,2020-04-09,12,488
Walsall,E08000030,Upper tier local authority,2020-04-09,4,476
Wakefield,E08000036,Upper tier local authority,2020-04-09,1,274
Trafford,E08000009,Upper tier local authority,2020-04-09,1,325
Tower Hamlets,E09000030,Upper tier local authority,2020-04-09,9,452
Torbay,E06000027,Upper tier local authority,2020-04-09,16,87
Thurrock,E06000034,Upper tier local authority,2020-04-09,1,171
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-09,1,124
Swindon,E06000030,Upper tier local authority,2020-04-09,9,143
Sunderland,E08000024,Upper tier local authority,2020-04-09,4,357
Suffolk,E10000029,Upper tier local authority,2020-04-09,2,394
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-09,11,167
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-09,4,176
Staffordshire,E10000028,Upper tier local authority,2020-04-09,35,813
Southwark,E09000028,Upper tier local authority,2020-04-09,12,867
Southampton,E06000045,Upper tier local authority,2020-04-09,2,221
South Tyneside,E08000023,Upper tier local authority,2020-04-09,2,123
South Gloucestershire,E06000025,Upper tier local authority,2020-04-09,5,195
Somerset,E10000027,Upper tier local authority,2020-04-09,10,177
Shropshire,E06000051,Upper tier local authority,2020-04-09,10,226
Sheffield,E08000019,Upper tier local authority,2020-04-09,40,1140
Sefton,E08000014,Upper tier local authority,2020-04-09,1,404
Sandwell,E08000028,Upper tier local authority,2020-04-09,2,489
Rotherham,E08000018,Upper tier local authority,2020-04-09,14,318
Rochdale,E08000005,Upper tier local authority,2020-04-09,6,240
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-09,1,140
Redbridge,E09000026,Upper tier local authority,2020-04-09,15,464
Portsmouth,E06000044,Upper tier local authority,2020-04-09,4,155
Plymouth,E06000026,Upper tier local authority,2020-04-09,9,127
Oldham,E08000004,Upper tier local authority,2020-04-09,5,296
Nottinghamshire,E10000024,Upper tier local authority,2020-04-09,27,611
Nottingham,E06000018,Upper tier local authority,2020-04-09,12,282
Northumberland,E06000057,Upper tier local authority,2020-04-09,28,339
Northamptonshire,E10000021,Upper tier local authority,2020-04-09,14,656
North Yorkshire,E10000023,Upper tier local authority,2020-04-09,11,409
North Tyneside,E08000022,Upper tier local authority,2020-04-09,15,283
North Somerset,E06000024,Upper tier local authority,2020-04-09,5,104
North Lincolnshire,E06000013,Upper tier local authority,2020-04-09,5,87
Norfolk,E10000020,Upper tier local authority,2020-04-09,5,541
Newham,E09000025,Upper tier local authority,2020-04-09,26,701
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-09,35,515
Milton Keynes,E06000042,Upper tier local authority,2020-04-09,1,263
Middlesbrough,E06000002,Upper tier local authority,2020-04-09,2,237
Merton,E09000024,Upper tier local authority,2020-04-09,1,451
Medway,E06000035,Upper tier local authority,2020-04-09,4,313
Manchester,E08000003,Upper tier local authority,2020-04-09,2,558
Liverpool,E08000012,Upper tier local authority,2020-04-09,1,764
Lincolnshire,E10000019,Upper tier local authority,2020-04-09,7,411
Lewisham,E09000023,Upper tier local authority,2020-04-09,24,663
Leicestershire,E10000018,Upper tier local authority,2020-04-09,11,469
Leicester,E06000016,Upper tier local authority,2020-04-09,13,331
Leeds,E08000035,Upper tier local authority,2020-04-09,2,541
Lancashire,E10000017,Upper tier local authority,2020-04-09,3,1321
Lambeth,E09000022,Upper tier local authority,2020-04-09,10,827
Kirklees,E08000034,Upper tier local authority,2020-04-09,9,290
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-09,6,97
Kent,E10000016,Upper tier local authority,2020-04-09,36,1377
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-09,2,329
Islington,E09000019,Upper tier local authority,2020-04-09,4,294
Hounslow,E09000018,Upper tier local authority,2020-04-09,4,435
Hillingdon,E09000017,Upper tier local authority,2020-04-09,11,456
Hertfordshire,E10000015,Upper tier local authority,2020-04-09,6,1275
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-09,4,93
Havering,E09000016,Upper tier local authority,2020-04-09,14,398
Harrow,E09000015,Upper tier local authority,2020-04-09,14,606
Haringey,E09000014,Upper tier local authority,2020-04-09,6,362
Hampshire,E10000014,Upper tier local authority,2020-04-09,42,1499
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-09,3,355
Hackney,E09000012,Upper tier local authority,2020-04-09,6,461
Greenwich,E09000011,Upper tier local authority,2020-04-09,13,441
Gloucestershire,E10000013,Upper tier local authority,2020-04-09,18,551
Gateshead,E08000037,Upper tier local authority,2020-04-09,9,252
Essex,E10000012,Upper tier local authority,2020-04-09,6,1343
Enfield,E09000010,Upper tier local authority,2020-04-09,7,461
East Sussex,E10000011,Upper tier local authority,2020-04-09,19,306
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-09,5,186
Ealing,E09000009,Upper tier local authority,2020-04-09,11,656
Dudley,E08000027,Upper tier local authority,2020-04-09,3,403
Dorset,E06000059,Upper tier local authority,2020-04-09,5,174
Doncaster,E08000017,Upper tier local authority,2020-04-09,2,191
Devon,E10000008,Upper tier local authority,2020-04-09,8,324
Derbyshire,E10000007,Upper tier local authority,2020-04-09,2,654
Derby,E06000015,Upper tier local authority,2020-04-09,1,321
Darlington,E06000005,Upper tier local authority,2020-04-09,12,117
Cumbria,E10000006,Upper tier local authority,2020-04-09,36,1110
Croydon,E09000008,Upper tier local authority,2020-04-09,1,895
Coventry,E08000026,Upper tier local authority,2020-04-09,2,354
County Durham,E06000047,Upper tier local authority,2020-04-09,45,512
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-09,16,273
Cheshire East,E06000049,Upper tier local authority,2020-04-09,1,319
Camden,E09000007,Upper tier local authority,2020-04-09,3,388
Cambridgeshire,E10000003,Upper tier local authority,2020-04-09,1,340
Calderdale,E08000033,Upper tier local authority,2020-04-09,4,124
Bury,E08000002,Upper tier local authority,2020-04-09,2,206
Buckinghamshire,E10000002,Upper tier local authority,2020-04-09,2,421
Bromley,E09000006,Upper tier local authority,2020-04-09,7,699
"Bristol, City of",E06000023,Upper tier local authority,2020-04-09,9,291
Brighton and Hove,E06000043,Upper tier local authority,2020-04-09,4,197
Brent,E09000005,Upper tier local authority,2020-04-09,12,948
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-09,7,184
Birmingham,E08000025,Upper tier local authority,2020-04-09,10,1711
Bexley,E09000004,Upper tier local authority,2020-04-09,8,388
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-09,7,105
Barnsley,E08000016,Upper tier local authority,2020-04-09,10,296
Barnet,E09000003,Upper tier local authority,2020-04-09,7,874
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-09,5,288
Yorkshire and The Humber,E12000003,Region,2020-04-09,117,4492
West Midlands,E12000005,Region,2020-04-09,93,6670
South West,E12000009,Region,2020-04-09,127,2949
South East,E12000008,Region,2020-04-09,119,8101
North West,E12000002,Region,2020-04-09,60,9055
North East,E12000001,Region,2020-04-09,157,3116
London,E12000007,Region,2020-04-09,250,16678
East of England,E12000006,Region,2020-04-09,21,5049
East Midlands,E12000004,Region,2020-04-09,87,3744
England,E92000001,Nation,2020-04-09,1085,62404
York,E06000014,Upper tier local authority,2020-04-08,10,111
Worcestershire,E10000034,Upper tier local authority,2020-04-08,9,545
Wolverhampton,E08000031,Upper tier local authority,2020-04-08,30,403
Wokingham,E06000041,Upper tier local authority,2020-04-08,11,152
Wirral,E08000015,Upper tier local authority,2020-04-08,22,437
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-08,3,133
Wiltshire,E06000054,Upper tier local authority,2020-04-08,10,211
Wigan,E08000010,Upper tier local authority,2020-04-08,11,263
Westminster,E09000033,Upper tier local authority,2020-04-08,12,444
West Sussex,E10000032,Upper tier local authority,2020-04-08,14,369
West Berkshire,E06000037,Upper tier local authority,2020-04-08,5,141
Warwickshire,E10000031,Upper tier local authority,2020-04-08,15,554
Warrington,E06000007,Upper tier local authority,2020-04-08,17,259
Wandsworth,E09000032,Upper tier local authority,2020-04-08,20,671
Waltham Forest,E09000031,Upper tier local authority,2020-04-08,13,476
Walsall,E08000030,Upper tier local authority,2020-04-08,15,472
Wakefield,E08000036,Upper tier local authority,2020-04-08,15,273
Trafford,E08000009,Upper tier local authority,2020-04-08,25,324
Tower Hamlets,E09000030,Upper tier local authority,2020-04-08,21,443
Torbay,E06000027,Upper tier local authority,2020-04-08,3,71
Thurrock,E06000034,Upper tier local authority,2020-04-08,11,170
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-08,6,123
Tameside,E08000008,Upper tier local authority,2020-04-08,13,241
Swindon,E06000030,Upper tier local authority,2020-04-08,14,134
Sutton,E09000029,Upper tier local authority,2020-04-08,18,382
Surrey,E10000030,Upper tier local authority,2020-04-08,46,1305
Sunderland,E08000024,Upper tier local authority,2020-04-08,6,353
Suffolk,E10000029,Upper tier local authority,2020-04-08,18,392
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-08,19,156
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-08,10,172
Stockport,E08000007,Upper tier local authority,2020-04-08,15,388
Staffordshire,E10000028,Upper tier local authority,2020-04-08,41,778
St. Helens,E08000013,Upper tier local authority,2020-04-08,8,329
Southwark,E09000028,Upper tier local authority,2020-04-08,37,855
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-08,4,193
Southampton,E06000045,Upper tier local authority,2020-04-08,8,219
South Tyneside,E08000023,Upper tier local authority,2020-04-08,1,121
South Gloucestershire,E06000025,Upper tier local authority,2020-04-08,26,190
Somerset,E10000027,Upper tier local authority,2020-04-08,13,167
Solihull,E08000029,Upper tier local authority,2020-04-08,11,301
Slough,E06000039,Upper tier local authority,2020-04-08,8,208
Shropshire,E06000051,Upper tier local authority,2020-04-08,18,216
Sheffield,E08000019,Upper tier local authority,2020-04-08,2,1100
Sefton,E08000014,Upper tier local authority,2020-04-08,17,403
Sandwell,E08000028,Upper tier local authority,2020-04-08,24,487
Salford,E08000006,Upper tier local authority,2020-04-08,9,321
Rutland,E06000017,Upper tier local authority,2020-04-08,1,9
Rotherham,E08000018,Upper tier local authority,2020-04-08,20,304
Rochdale,E08000005,Upper tier local authority,2020-04-08,17,234
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-08,8,257
Redbridge,E09000026,Upper tier local authority,2020-04-08,23,449
Reading,E06000038,Upper tier local authority,2020-04-08,12,161
Portsmouth,E06000044,Upper tier local authority,2020-04-08,11,151
Plymouth,E06000026,Upper tier local authority,2020-04-08,4,118
Peterborough,E06000031,Upper tier local authority,2020-04-08,4,101
Oxfordshire,E10000025,Upper tier local authority,2020-04-08,40,731
Oldham,E08000004,Upper tier local authority,2020-04-08,11,291
Nottinghamshire,E10000024,Upper tier local authority,2020-04-08,24,584
Nottingham,E06000018,Upper tier local authority,2020-04-08,16,270
Northumberland,E06000057,Upper tier local authority,2020-04-08,27,311
Northamptonshire,E10000021,Upper tier local authority,2020-04-08,29,642
North Yorkshire,E10000023,Upper tier local authority,2020-04-08,21,398
North Tyneside,E08000022,Upper tier local authority,2020-04-08,15,268
North Somerset,E06000024,Upper tier local authority,2020-04-08,4,99
North Lincolnshire,E06000013,Upper tier local authority,2020-04-08,9,82
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-08,3,61
Norfolk,E10000020,Upper tier local authority,2020-04-08,52,536
Newham,E09000025,Upper tier local authority,2020-04-08,34,675
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-08,25,480
Milton Keynes,E06000042,Upper tier local authority,2020-04-08,8,262
Middlesbrough,E06000002,Upper tier local authority,2020-04-08,5,235
Merton,E09000024,Upper tier local authority,2020-04-08,10,450
Medway,E06000035,Upper tier local authority,2020-04-08,9,309
Manchester,E08000003,Upper tier local authority,2020-04-08,38,556
Luton,E06000032,Upper tier local authority,2020-04-08,17,290
Liverpool,E08000012,Upper tier local authority,2020-04-08,56,763
Lincolnshire,E10000019,Upper tier local authority,2020-04-08,14,404
Lewisham,E09000023,Upper tier local authority,2020-04-08,22,639
Leicestershire,E10000018,Upper tier local authority,2020-04-08,17,458
Leicester,E06000016,Upper tier local authority,2020-04-08,19,318
Leeds,E08000035,Upper tier local authority,2020-04-08,39,539
Lancashire,E10000017,Upper tier local authority,2020-04-08,60,1318
Lambeth,E09000022,Upper tier local authority,2020-04-08,25,817
Knowsley,E08000011,Upper tier local authority,2020-04-08,10,249
Kirklees,E08000034,Upper tier local authority,2020-04-08,13,281
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-08,14,261
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-08,9,91
Kent,E10000016,Upper tier local authority,2020-04-08,71,1341
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-08,18,327
Islington,E09000019,Upper tier local authority,2020-04-08,6,290
Isle of Wight,E06000046,Upper tier local authority,2020-04-08,2,40
Hounslow,E09000018,Upper tier local authority,2020-04-08,20,431
Hillingdon,E09000017,Upper tier local authority,2020-04-08,18,445
Hertfordshire,E10000015,Upper tier local authority,2020-04-08,52,1269
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-08,4,89
Havering,E09000016,Upper tier local authority,2020-04-08,27,384
Hartlepool,E06000001,Upper tier local authority,2020-04-08,6,65
Harrow,E09000015,Upper tier local authority,2020-04-08,23,592
Haringey,E09000014,Upper tier local authority,2020-04-08,11,356
Hampshire,E10000014,Upper tier local authority,2020-04-08,79,1457
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-08,16,352
Halton,E06000006,Upper tier local authority,2020-04-08,6,163
Hackney,E09000012,Upper tier local authority,2020-04-08,16,455
Greenwich,E09000011,Upper tier local authority,2020-04-08,20,428
Gloucestershire,E10000013,Upper tier local authority,2020-04-08,54,533
Gateshead,E08000037,Upper tier local authority,2020-04-08,5,243
Essex,E10000012,Upper tier local authority,2020-04-08,41,1337
Enfield,E09000010,Upper tier local authority,2020-04-08,23,454
East Sussex,E10000011,Upper tier local authority,2020-04-08,17,287
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-08,16,181
Ealing,E09000009,Upper tier local authority,2020-04-08,34,645
Dudley,E08000027,Upper tier local authority,2020-04-08,14,400
Dorset,E06000059,Upper tier local authority,2020-04-08,14,169
Doncaster,E08000017,Upper tier local authority,2020-04-08,6,189
Devon,E10000008,Upper tier local authority,2020-04-08,9,316
Derbyshire,E10000007,Upper tier local authority,2020-04-08,25,652
Derby,E06000015,Upper tier local authority,2020-04-08,3,320
Darlington,E06000005,Upper tier local authority,2020-04-08,20,105
Cumbria,E10000006,Upper tier local authority,2020-04-08,63,1074
Croydon,E09000008,Upper tier local authority,2020-04-08,38,894
Coventry,E08000026,Upper tier local authority,2020-04-08,6,352
County Durham,E06000047,Upper tier local authority,2020-04-08,31,467
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-08,16,257
City of London,E09000001,Upper tier local authority,2020-04-08,2,13
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-08,7,344
Cheshire East,E06000049,Upper tier local authority,2020-04-08,10,318
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-08,7,226
Camden,E09000007,Upper tier local authority,2020-04-08,13,385
Cambridgeshire,E10000003,Upper tier local authority,2020-04-08,17,339
Calderdale,E08000033,Upper tier local authority,2020-04-08,10,120
Bury,E08000002,Upper tier local authority,2020-04-08,12,204
Buckinghamshire,E10000002,Upper tier local authority,2020-04-08,11,419
Bromley,E09000006,Upper tier local authority,2020-04-08,42,692
"Bristol, City of",E06000023,Upper tier local authority,2020-04-08,28,282
Brighton and Hove,E06000043,Upper tier local authority,2020-04-08,17,193
Brent,E09000005,Upper tier local authority,2020-04-08,39,936
Bradford,E08000032,Upper tier local authority,2020-04-08,31,359
Bracknell Forest,E06000036,Upper tier local authority,2020-04-08,10,104
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-08,13,177
Bolton,E08000001,Upper tier local authority,2020-04-08,9,272
Blackpool,E06000009,Upper tier local authority,2020-04-08,11,119
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-08,10,125
Birmingham,E08000025,Upper tier local authority,2020-04-08,60,1701
Bexley,E09000004,Upper tier local authority,2020-04-08,14,380
Bedford,E06000055,Upper tier local authority,2020-04-08,7,175
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-08,8,98
Barnsley,E08000016,Upper tier local authority,2020-04-08,14,286
Barnet,E09000003,Upper tier local authority,2020-04-08,36,867
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-08,11,283
Yorkshire and The Humber,E12000003,Region,2020-04-08,218,4375
West Midlands,E12000005,Region,2020-04-08,272,6577
South West,E12000009,Region,2020-04-08,216,2822
South East,E12000008,Region,2020-04-08,382,7982
North West,E12000002,Region,2020-04-08,457,8995
North East,E12000001,Region,2020-04-08,151,2959
London,E12000007,Region,2020-04-08,684,16428
East of England,E12000006,Region,2020-04-08,230,5028
