Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Cumulative lab-confirmed cases
Southampton,E06000045,Upper tier local authority,2020-04-13,0,261
South Tyneside,E08000023,Upper tier local authority,2020-04-13,0,217
South Gloucestershire,E06000025,Upper tier local authority,2020-04-13,0,219
Somerset,E10000027,Upper tier local authority,2020-04-13,0,212
Solihull,E08000029,Upper tier local authority,2020-04-13,0,358
Slough,E06000039,Upper tier local authority,2020-04-13,0,209
Shropshire,E06000051,Upper tier local authority,2020-04-13,0,252
Sheffield,E08000019,Upper tier local authority,2020-04-13,7,1316
Sefton,E08000014,Upper tier local authority,2020-04-13,0,508
Sandwell,E08000028,Upper tier local authority,2020-04-13,0,555
Salford,E08000006,Upper tier local authority,2020-04-13,0,362
Rutland,E06000017,Upper tier local authority,2020-04-13,1,11
Rotherham,E08000018,Upper tier local authority,2020-04-13,0,364
Rochdale,E08000005,Upper tier local authority,2020-04-13,0,271
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-13,0,281
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-13,0,173
Redbridge,E09000026,Upper tier local authority,2020-04-13,1,512
Reading,E06000038,Upper tier local authority,2020-04-13,0,163
Portsmouth,E06000044,Upper tier local authority,2020-04-13,0,189
Plymouth,E06000026,Upper tier local authority,2020-04-13,1,150
Peterborough,E06000031,Upper tier local authority,2020-04-13,0,103
Oxfordshire,E10000025,Upper tier local authority,2020-04-13,0,890
Oldham,E08000004,Upper tier local authority,2020-04-13,0,359
Nottinghamshire,E10000024,Upper tier local authority,2020-04-13,4,678
Nottingham,E06000018,Upper tier local authority,2020-04-13,11,330
Northumberland,E06000057,Upper tier local authority,2020-04-13,0,420
Northamptonshire,E10000021,Upper tier local authority,2020-04-13,0,748
North Yorkshire,E10000023,Upper tier local authority,2020-04-13,0,486
North Tyneside,E08000022,Upper tier local authority,2020-04-13,0,312
North Somerset,E06000024,Upper tier local authority,2020-04-13,1,120
North Lincolnshire,E06000013,Upper tier local authority,2020-04-13,0,124
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-13,0,79
Norfolk,E10000020,Upper tier local authority,2020-04-13,0,699
Newham,E09000025,Upper tier local authority,2020-04-13,1,775
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-13,0,592
Milton Keynes,E06000042,Upper tier local authority,2020-04-13,0,292
Middlesbrough,E06000002,Upper tier local authority,2020-04-13,0,291
Merton,E09000024,Upper tier local authority,2020-04-13,0,488
Medway,E06000035,Upper tier local authority,2020-04-13,0,389
Manchester,E08000003,Upper tier local authority,2020-04-13,0,694
Luton,E06000032,Upper tier local authority,2020-04-13,0,367
Liverpool,E08000012,Upper tier local authority,2020-04-13,0,946
Lincolnshire,E10000019,Upper tier local authority,2020-04-13,0,480
Lewisham,E09000023,Upper tier local authority,2020-04-13,0,700
Leicestershire,E10000018,Upper tier local authority,2020-04-13,6,553
Leicester,E06000016,Upper tier local authority,2020-04-13,9,409
Leeds,E08000035,Upper tier local authority,2020-04-13,0,734
Lancashire,E10000017,Upper tier local authority,2020-04-13,1,1632
Lambeth,E09000022,Upper tier local authority,2020-04-13,0,908
Knowsley,E08000011,Upper tier local authority,2020-04-13,1,316
Kirklees,E08000034,Upper tier local authority,2020-04-13,8,354
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-13,0,294
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-13,0,135
Kent,E10000016,Upper tier local authority,2020-04-13,0,1689
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-13,0,363
Islington,E09000019,Upper tier local authority,2020-04-13,0,326
Isle of Wight,E06000046,Upper tier local authority,2020-04-13,0,53
Hounslow,E09000018,Upper tier local authority,2020-04-13,0,485
Hillingdon,E09000017,Upper tier local authority,2020-04-13,0,520
Hertfordshire,E10000015,Upper tier local authority,2020-04-13,0,1523
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-13,0,113
Havering,E09000016,Upper tier local authority,2020-04-13,0,465
Hartlepool,E06000001,Upper tier local authority,2020-04-13,0,74
Harrow,E09000015,Upper tier local authority,2020-04-13,0,666
Haringey,E09000014,Upper tier local authority,2020-04-13,0,410
Hampshire,E10000014,Upper tier local authority,2020-04-13,12,1678
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-13,0,387
Halton,E06000006,Upper tier local authority,2020-04-13,0,207
Hackney,E09000012,Upper tier local authority,2020-04-13,0,503
Greenwich,E09000011,Upper tier local authority,2020-04-13,0,480
Gloucestershire,E10000013,Upper tier local authority,2020-04-13,0,701
Gateshead,E08000037,Upper tier local authority,2020-04-13,0,445
Essex,E10000012,Upper tier local authority,2020-04-13,0,1562
Enfield,E09000010,Upper tier local authority,2020-04-13,0,552
East Sussex,E10000011,Upper tier local authority,2020-04-13,5,359
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-13,0,223
Ealing,E09000009,Upper tier local authority,2020-04-13,0,750
Dudley,E08000027,Upper tier local authority,2020-04-13,0,459
Dorset,E06000059,Upper tier local authority,2020-04-13,0,203
Doncaster,E08000017,Upper tier local authority,2020-04-13,0,208
Devon,E10000008,Upper tier local authority,2020-04-13,2,396
Derbyshire,E10000007,Upper tier local authority,2020-04-13,0,755
Derby,E06000015,Upper tier local authority,2020-04-13,0,367
Darlington,E06000005,Upper tier local authority,2020-04-13,0,143
Cumbria,E10000006,Upper tier local authority,2020-04-13,0,1236
Croydon,E09000008,Upper tier local authority,2020-04-13,0,982
Coventry,E08000026,Upper tier local authority,2020-04-13,0,399
County Durham,E06000047,Upper tier local authority,2020-04-13,0,690
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-13,9,321
City of London,E09000001,Upper tier local authority,2020-04-13,0,13
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-13,0,423
Cheshire East,E06000049,Upper tier local authority,2020-04-13,1,433
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-13,0,289
Camden,E09000007,Upper tier local authority,2020-04-13,0,435
Cambridgeshire,E10000003,Upper tier local authority,2020-04-13,0,399
Calderdale,E08000033,Upper tier local authority,2020-04-13,4,155
Bury,E08000002,Upper tier local authority,2020-04-13,0,253
Buckinghamshire,E10000002,Upper tier local authority,2020-04-13,0,492
Bromley,E09000006,Upper tier local authority,2020-04-13,0,766
"Bristol, City of",E06000023,Upper tier local authority,2020-04-13,0,354
Brighton and Hove,E06000043,Upper tier local authority,2020-04-13,0,218
Brent,E09000005,Upper tier local authority,2020-04-13,0,1037
Bradford,E08000032,Upper tier local authority,2020-04-13,0,467
Bracknell Forest,E06000036,Upper tier local authority,2020-04-13,0,107
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-13,0,238
Bolton,E08000001,Upper tier local authority,2020-04-13,0,400
Blackpool,E06000009,Upper tier local authority,2020-04-13,0,162
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-13,0,164
Birmingham,E08000025,Upper tier local authority,2020-04-13,0,1884
Bexley,E09000004,Upper tier local authority,2020-04-13,0,431
Bedford,E06000055,Upper tier local authority,2020-04-13,0,239
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-13,0,131
Barnsley,E08000016,Upper tier local authority,2020-04-13,0,372
Barnet,E09000003,Upper tier local authority,2020-04-13,0,961
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-13,0,328
Yorkshire and The Humber,E12000003,Region,2020-04-13,19,5481
West Midlands,E12000005,Region,2020-04-13,9,7656
South West,E12000009,Region,2020-04-13,14,3578
South East,E12000008,Region,2020-04-13,17,9334
North West,E12000002,Region,2020-04-13,4,11136
North East,E12000001,Region,2020-04-13,0,4205
London,E12000007,Region,2020-04-13,6,18472
East of England,E12000006,Region,2020-04-13,0,6089
East Midlands,E12000004,Region,2020-04-13,31,4331
England,E92000001,Nation,2020-04-13,104,73183
Wolverhampton,E08000031,Upper tier local authority,2020-04-12,6,462
Wokingham,E06000041,Upper tier local authority,2020-04-12,1,155
Wiltshire,E06000054,Upper tier local authority,2020-04-12,2,245
Wigan,E08000010,Upper tier local authority,2020-04-12,1,320
Westminster,E09000033,Upper tier local authority,2020-04-12,5,491
West Sussex,E10000032,Upper tier local authority,2020-04-12,7,459
West Berkshire,E06000037,Upper tier local authority,2020-04-12,1,148
Warrington,E06000007,Upper tier local authority,2020-04-12,2,343
Wandsworth,E09000032,Upper tier local authority,2020-04-12,1,730
Waltham Forest,E09000031,Upper tier local authority,2020-04-12,15,552
Walsall,E08000030,Upper tier local authority,2020-04-12,3,574
Tower Hamlets,E09000030,Upper tier local authority,2020-04-12,10,493
Torbay,E06000027,Upper tier local authority,2020-04-12,2,100
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-12,2,137
Tameside,E08000008,Upper tier local authority,2020-04-12,2,285
Swindon,E06000030,Upper tier local authority,2020-04-12,5,187
Surrey,E10000030,Upper tier local authority,2020-04-12,1,1441
Suffolk,E10000029,Upper tier local authority,2020-04-12,6,493
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-12,9,208
Staffordshire,E10000028,Upper tier local authority,2020-04-12,21,963
St. Helens,E08000013,Upper tier local authority,2020-04-12,12,388
Southwark,E09000028,Upper tier local authority,2020-04-12,5,957
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-12,4,220
Southampton,E06000045,Upper tier local authority,2020-04-12,3,261
South Gloucestershire,E06000025,Upper tier local authority,2020-04-12,2,219
Somerset,E10000027,Upper tier local authority,2020-04-12,3,212
Solihull,E08000029,Upper tier local authority,2020-04-12,2,358
Shropshire,E06000051,Upper tier local authority,2020-04-12,8,252
Sheffield,E08000019,Upper tier local authority,2020-04-12,49,1309
Sefton,E08000014,Upper tier local authority,2020-04-12,16,508
Salford,E08000006,Upper tier local authority,2020-04-12,2,362
Rotherham,E08000018,Upper tier local authority,2020-04-12,15,364
Rochdale,E08000005,Upper tier local authority,2020-04-12,1,271
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-12,2,281
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-12,1,173
Redbridge,E09000026,Upper tier local authority,2020-04-12,7,511
Portsmouth,E06000044,Upper tier local authority,2020-04-12,6,189
Plymouth,E06000026,Upper tier local authority,2020-04-12,7,149
Oxfordshire,E10000025,Upper tier local authority,2020-04-12,4,890
Oldham,E08000004,Upper tier local authority,2020-04-12,5,359
Nottinghamshire,E10000024,Upper tier local authority,2020-04-12,10,674
Nottingham,E06000018,Upper tier local authority,2020-04-12,10,319
Northumberland,E06000057,Upper tier local authority,2020-04-12,14,420
Northamptonshire,E10000021,Upper tier local authority,2020-04-12,10,748
North Yorkshire,E10000023,Upper tier local authority,2020-04-12,2,486
North Tyneside,E08000022,Upper tier local authority,2020-04-12,1,312
North Lincolnshire,E06000013,Upper tier local authority,2020-04-12,1,124
Norfolk,E10000020,Upper tier local authority,2020-04-12,8,699
Newham,E09000025,Upper tier local authority,2020-04-12,13,774
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-12,5,592
Middlesbrough,E06000002,Upper tier local authority,2020-04-12,4,291
Medway,E06000035,Upper tier local authority,2020-04-12,1,389
Manchester,E08000003,Upper tier local authority,2020-04-12,11,694
Liverpool,E08000012,Upper tier local authority,2020-04-12,21,946
Lincolnshire,E10000019,Upper tier local authority,2020-04-12,6,480
Lewisham,E09000023,Upper tier local authority,2020-04-12,9,700
Leicestershire,E10000018,Upper tier local authority,2020-04-12,2,547
Leicester,E06000016,Upper tier local authority,2020-04-12,13,400
Leeds,E08000035,Upper tier local authority,2020-04-12,2,734
Lancashire,E10000017,Upper tier local authority,2020-04-12,8,1631
Lambeth,E09000022,Upper tier local authority,2020-04-12,3,908
Knowsley,E08000011,Upper tier local authority,2020-04-12,7,315
Kirklees,E08000034,Upper tier local authority,2020-04-12,4,346
Kent,E10000016,Upper tier local authority,2020-04-12,27,1689
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-12,2,363
Islington,E09000019,Upper tier local authority,2020-04-12,3,326
Hounslow,E09000018,Upper tier local authority,2020-04-12,6,485
Hillingdon,E09000017,Upper tier local authority,2020-04-12,5,520
Hertfordshire,E10000015,Upper tier local authority,2020-04-12,15,1523
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-12,7,113
Havering,E09000016,Upper tier local authority,2020-04-12,8,465
Harrow,E09000015,Upper tier local authority,2020-04-12,4,666
Haringey,E09000014,Upper tier local authority,2020-04-12,7,410
Hampshire,E10000014,Upper tier local authority,2020-04-12,40,1666
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-12,1,387
Halton,E06000006,Upper tier local authority,2020-04-12,1,207
Hackney,E09000012,Upper tier local authority,2020-04-12,4,503
Greenwich,E09000011,Upper tier local authority,2020-04-12,12,480
Gloucestershire,E10000013,Upper tier local authority,2020-04-12,16,701
Gateshead,E08000037,Upper tier local authority,2020-04-12,1,445
Essex,E10000012,Upper tier local authority,2020-04-12,9,1562
Enfield,E09000010,Upper tier local authority,2020-04-12,17,552
East Sussex,E10000011,Upper tier local authority,2020-04-12,9,354
Ealing,E09000009,Upper tier local authority,2020-04-12,4,750
Dorset,E06000059,Upper tier local authority,2020-04-12,1,203
Doncaster,E08000017,Upper tier local authority,2020-04-12,2,208
Devon,E10000008,Upper tier local authority,2020-04-12,16,394
Derbyshire,E10000007,Upper tier local authority,2020-04-12,7,755
Derby,E06000015,Upper tier local authority,2020-04-12,3,367
Darlington,E06000005,Upper tier local authority,2020-04-12,9,143
Cumbria,E10000006,Upper tier local authority,2020-04-12,4,1236
County Durham,E06000047,Upper tier local authority,2020-04-12,10,690
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-12,12,312
Cheshire East,E06000049,Upper tier local authority,2020-04-12,1,432
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-12,6,289
Camden,E09000007,Upper tier local authority,2020-04-12,5,435
Cambridgeshire,E10000003,Upper tier local authority,2020-04-12,5,399
Calderdale,E08000033,Upper tier local authority,2020-04-12,8,151
Bury,E08000002,Upper tier local authority,2020-04-12,4,253
Buckinghamshire,E10000002,Upper tier local authority,2020-04-12,1,492
Bromley,E09000006,Upper tier local authority,2020-04-12,3,766
"Bristol, City of",E06000023,Upper tier local authority,2020-04-12,9,354
Brighton and Hove,E06000043,Upper tier local authority,2020-04-12,2,218
Brent,E09000005,Upper tier local authority,2020-04-12,7,1037
Bradford,E08000032,Upper tier local authority,2020-04-12,6,467
Bracknell Forest,E06000036,Upper tier local authority,2020-04-12,1,107
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-12,9,238
Bolton,E08000001,Upper tier local authority,2020-04-12,5,400
Birmingham,E08000025,Upper tier local authority,2020-04-12,2,1884
Bexley,E09000004,Upper tier local authority,2020-04-12,6,431
Bedford,E06000055,Upper tier local authority,2020-04-12,1,239
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-12,1,131
Barnsley,E08000016,Upper tier local authority,2020-04-12,18,372
Barnet,E09000003,Upper tier local authority,2020-04-12,8,961
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-12,6,328
Yorkshire and The Humber,E12000003,Region,2020-04-12,107,5462
West Midlands,E12000005,Region,2020-04-12,60,7647
South West,E12000009,Region,2020-04-12,85,3564
South East,E12000008,Region,2020-04-12,104,9317
North West,E12000002,Region,2020-04-12,103,11132
North East,E12000001,Region,2020-04-12,45,4205
London,E12000007,Region,2020-04-12,178,18466
East of England,E12000006,Region,2020-04-12,54,6089
East Midlands,E12000004,Region,2020-04-12,61,4300
England,E92000001,Nation,2020-04-12,831,73079
York,E06000014,Upper tier local authority,2020-04-11,2,129
Worcestershire,E10000034,Upper tier local authority,2020-04-11,18,634
Wolverhampton,E08000031,Upper tier local authority,2020-04-11,7,456
Wirral,E08000015,Upper tier local authority,2020-04-11,27,560
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-11,3,142
Wiltshire,E06000054,Upper tier local authority,2020-04-11,11,243
Wigan,E08000010,Upper tier local authority,2020-04-11,21,319
Westminster,E09000033,Upper tier local authority,2020-04-11,9,486
West Sussex,E10000032,Upper tier local authority,2020-04-11,10,452
West Berkshire,E06000037,Upper tier local authority,2020-04-11,2,147
Warwickshire,E10000031,Upper tier local authority,2020-04-11,13,649
Warrington,E06000007,Upper tier local authority,2020-04-11,11,341
Wandsworth,E09000032,Upper tier local authority,2020-04-11,5,729
Waltham Forest,E09000031,Upper tier local authority,2020-04-11,15,537
Walsall,E08000030,Upper tier local authority,2020-04-11,8,571
Wakefield,E08000036,Upper tier local authority,2020-04-11,4,335
Trafford,E08000009,Upper tier local authority,2020-04-11,13,382
Tower Hamlets,E09000030,Upper tier local authority,2020-04-11,11,483
Torbay,E06000027,Upper tier local authority,2020-04-11,1,98
Thurrock,E06000034,Upper tier local authority,2020-04-11,8,195
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-11,2,135
Tameside,E08000008,Upper tier local authority,2020-04-11,5,283
Swindon,E06000030,Upper tier local authority,2020-04-11,14,182
Sutton,E09000029,Upper tier local authority,2020-04-11,1,427
Surrey,E10000030,Upper tier local authority,2020-04-11,18,1440
Sunderland,E08000024,Upper tier local authority,2020-04-11,22,647
Suffolk,E10000029,Upper tier local authority,2020-04-11,15,487
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-11,9,199
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-11,3,201
Stockport,E08000007,Upper tier local authority,2020-04-11,23,491
Staffordshire,E10000028,Upper tier local authority,2020-04-11,32,942
St. Helens,E08000013,Upper tier local authority,2020-04-11,4,376
Southwark,E09000028,Upper tier local authority,2020-04-11,25,952
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-11,3,216
Southampton,E06000045,Upper tier local authority,2020-04-11,6,258
South Tyneside,E08000023,Upper tier local authority,2020-04-11,4,217
South Gloucestershire,E06000025,Upper tier local authority,2020-04-11,6,217
Somerset,E10000027,Upper tier local authority,2020-04-11,17,209
Solihull,E08000029,Upper tier local authority,2020-04-11,9,356
Slough,E06000039,Upper tier local authority,2020-04-11,1,209
Shropshire,E06000051,Upper tier local authority,2020-04-11,8,244
Sheffield,E08000019,Upper tier local authority,2020-04-11,9,1260
Sefton,E08000014,Upper tier local authority,2020-04-11,25,492
Sandwell,E08000028,Upper tier local authority,2020-04-11,2,555
Salford,E08000006,Upper tier local authority,2020-04-11,10,360
Rotherham,E08000018,Upper tier local authority,2020-04-11,8,349
Rochdale,E08000005,Upper tier local authority,2020-04-11,4,270
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-11,3,279
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-11,16,172
Redbridge,E09000026,Upper tier local authority,2020-04-11,7,504
Reading,E06000038,Upper tier local authority,2020-04-11,1,163
Portsmouth,E06000044,Upper tier local authority,2020-04-11,13,183
Plymouth,E06000026,Upper tier local authority,2020-04-11,1,142
Peterborough,E06000031,Upper tier local authority,2020-04-11,1,103
Oxfordshire,E10000025,Upper tier local authority,2020-04-11,14,886
Oldham,E08000004,Upper tier local authority,2020-04-11,22,354
Nottinghamshire,E10000024,Upper tier local authority,2020-04-11,17,664
Nottingham,E06000018,Upper tier local authority,2020-04-11,12,309
Northumberland,E06000057,Upper tier local authority,2020-04-11,29,406
Northamptonshire,E10000021,Upper tier local authority,2020-04-11,30,738
North Yorkshire,E10000023,Upper tier local authority,2020-04-11,14,484
North Tyneside,E08000022,Upper tier local authority,2020-04-11,14,311
North Somerset,E06000024,Upper tier local authority,2020-04-11,6,119
North Lincolnshire,E06000013,Upper tier local authority,2020-04-11,16,123
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-11,5,79
Norfolk,E10000020,Upper tier local authority,2020-04-11,49,691
Newham,E09000025,Upper tier local authority,2020-04-11,27,761
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-11,19,587
Milton Keynes,E06000042,Upper tier local authority,2020-04-11,1,292
Middlesbrough,E06000002,Upper tier local authority,2020-04-11,15,287
Merton,E09000024,Upper tier local authority,2020-04-11,4,488
Medway,E06000035,Upper tier local authority,2020-04-11,15,388
Manchester,E08000003,Upper tier local authority,2020-04-11,38,683
Luton,E06000032,Upper tier local authority,2020-04-11,7,367
Liverpool,E08000012,Upper tier local authority,2020-04-11,38,925
Lincolnshire,E10000019,Upper tier local authority,2020-04-11,21,474
Lewisham,E09000023,Upper tier local authority,2020-04-11,12,691
Leicestershire,E10000018,Upper tier local authority,2020-04-11,23,545
Leicester,E06000016,Upper tier local authority,2020-04-11,17,387
Leeds,E08000035,Upper tier local authority,2020-04-11,32,732
Lancashire,E10000017,Upper tier local authority,2020-04-11,84,1623
Lambeth,E09000022,Upper tier local authority,2020-04-11,38,905
Knowsley,E08000011,Upper tier local authority,2020-04-11,11,308
Kirklees,E08000034,Upper tier local authority,2020-04-11,12,342
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-11,13,135
Kent,E10000016,Upper tier local authority,2020-04-11,49,1662
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-11,3,361
Islington,E09000019,Upper tier local authority,2020-04-11,3,323
Isle of Wight,E06000046,Upper tier local authority,2020-04-11,2,53
Hounslow,E09000018,Upper tier local authority,2020-04-11,9,479
Hillingdon,E09000017,Upper tier local authority,2020-04-11,15,515
Hertfordshire,E10000015,Upper tier local authority,2020-04-11,46,1508
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-11,6,106
Havering,E09000016,Upper tier local authority,2020-04-11,13,457
Harrow,E09000015,Upper tier local authority,2020-04-11,13,662
Haringey,E09000014,Upper tier local authority,2020-04-11,8,403
Hampshire,E10000014,Upper tier local authority,2020-04-11,33,1626
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-11,3,386
Halton,E06000006,Upper tier local authority,2020-04-11,7,206
Hackney,E09000012,Upper tier local authority,2020-04-11,14,499
Greenwich,E09000011,Upper tier local authority,2020-04-11,9,468
Gloucestershire,E10000013,Upper tier local authority,2020-04-11,31,685
Gateshead,E08000037,Upper tier local authority,2020-04-11,20,444
Essex,E10000012,Upper tier local authority,2020-04-11,41,1553
Enfield,E09000010,Upper tier local authority,2020-04-11,19,535
East Sussex,E10000011,Upper tier local authority,2020-04-11,11,345
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-11,6,223
Ealing,E09000009,Upper tier local authority,2020-04-11,25,746
Dudley,E08000027,Upper tier local authority,2020-04-11,18,459
Dorset,E06000059,Upper tier local authority,2020-04-11,5,202
Doncaster,E08000017,Upper tier local authority,2020-04-11,3,206
Devon,E10000008,Upper tier local authority,2020-04-11,15,378
Derbyshire,E10000007,Upper tier local authority,2020-04-11,13,748
Derby,E06000015,Upper tier local authority,2020-04-11,12,364
Darlington,E06000005,Upper tier local authority,2020-04-11,9,134
Cumbria,E10000006,Upper tier local authority,2020-04-11,16,1232
Croydon,E09000008,Upper tier local authority,2020-04-11,3,982
Coventry,E08000026,Upper tier local authority,2020-04-11,4,399
County Durham,E06000047,Upper tier local authority,2020-04-11,38,680
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-11,13,300
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-11,6,423
Cheshire East,E06000049,Upper tier local authority,2020-04-11,25,431
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-11,9,283
Camden,E09000007,Upper tier local authority,2020-04-11,9,430
Cambridgeshire,E10000003,Upper tier local authority,2020-04-11,16,394
Calderdale,E08000033,Upper tier local authority,2020-04-11,3,143
Bury,E08000002,Upper tier local authority,2020-04-11,16,249
Buckinghamshire,E10000002,Upper tier local authority,2020-04-11,11,491
Bromley,E09000006,Upper tier local authority,2020-04-11,21,763
"Bristol, City of",E06000023,Upper tier local authority,2020-04-11,26,345
Brighton and Hove,E06000043,Upper tier local authority,2020-04-11,7,216
Brent,E09000005,Upper tier local authority,2020-04-11,21,1030
Bradford,E08000032,Upper tier local authority,2020-04-11,17,461
Bracknell Forest,E06000036,Upper tier local authority,2020-04-11,1,106
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-11,7,229
Bolton,E08000001,Upper tier local authority,2020-04-11,18,395
Blackpool,E06000009,Upper tier local authority,2020-04-11,15,162
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-11,9,164
Birmingham,E08000025,Upper tier local authority,2020-04-11,20,1882
Bexley,E09000004,Upper tier local authority,2020-04-11,13,425
Bedford,E06000055,Upper tier local authority,2020-04-11,9,238
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-11,9,130
Barnsley,E08000016,Upper tier local authority,2020-04-11,22,354
Barnet,E09000003,Upper tier local authority,2020-04-11,18,953
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-11,3,322
Yorkshire and The Humber,E12000003,Region,2020-04-11,166,5355
West Midlands,E12000005,Region,2020-04-11,156,7587
South West,E12000009,Region,2020-04-11,162,3479
South East,E12000008,Region,2020-04-11,198,9213
North West,E12000002,Region,2020-04-11,448,11029
North East,E12000001,Region,2020-04-11,189,4160
London,E12000007,Region,2020-04-11,379,18288
East of England,E12000006,Region,2020-04-11,204,6035
East Midlands,E12000004,Region,2020-04-11,145,4239
England,E92000001,Nation,2020-04-11,2154,72248
York,E06000014,Upper tier local authority,2020-04-10,6,127
Worcestershire,E10000034,Upper tier local authority,2020-04-10,19,616
Wolverhampton,E08000031,Upper tier local authority,2020-04-10,25,449
Wokingham,E06000041,Upper tier local authority,2020-04-10,2,154
