Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Cumulative lab-confirmed cases
York,E06000014,Upper tier local authority,2020-04-18,1,182
Worcestershire,E10000034,Upper tier local authority,2020-04-18,0,845
Wolverhampton,E08000031,Upper tier local authority,2020-04-18,0,558
Wokingham,E06000041,Upper tier local authority,2020-04-18,0,231
Wirral,E08000015,Upper tier local authority,2020-04-18,0,762
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-18,0,182
Wiltshire,E06000054,Upper tier local authority,2020-04-18,0,337
Wigan,E08000010,Upper tier local authority,2020-04-18,0,416
Westminster,E09000033,Upper tier local authority,2020-04-18,0,551
West Sussex,E10000032,Upper tier local authority,2020-04-18,0,820
West Berkshire,E06000037,Upper tier local authority,2020-04-18,1,202
Warwickshire,E10000031,Upper tier local authority,2020-04-18,0,805
Warrington,E06000007,Upper tier local authority,2020-04-18,0,437
Wandsworth,E09000032,Upper tier local authority,2020-04-18,0,830
Waltham Forest,E09000031,Upper tier local authority,2020-04-18,0,631
Walsall,E08000030,Upper tier local authority,2020-04-18,0,665
Wakefield,E08000036,Upper tier local authority,2020-04-18,0,392
Trafford,E08000009,Upper tier local authority,2020-04-18,1,454
Tower Hamlets,E09000030,Upper tier local authority,2020-04-18,0,548
Torbay,E06000027,Upper tier local authority,2020-04-18,0,123
Thurrock,E06000034,Upper tier local authority,2020-04-18,0,218
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-18,0,159
Tameside,E08000008,Upper tier local authority,2020-04-18,0,365
Swindon,E06000030,Upper tier local authority,2020-04-18,0,259
Sutton,E09000029,Upper tier local authority,2020-04-18,0,574
Surrey,E10000030,Upper tier local authority,2020-04-18,0,1941
Sunderland,E08000024,Upper tier local authority,2020-04-18,6,869
Suffolk,E10000029,Upper tier local authority,2020-04-18,0,618
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-18,3,281
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-18,0,233
Stockport,E08000007,Upper tier local authority,2020-04-18,2,619
Staffordshire,E10000028,Upper tier local authority,2020-04-18,7,1202
St. Helens,E08000013,Upper tier local authority,2020-04-18,0,457
Southwark,E09000028,Upper tier local authority,2020-04-18,0,1075
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-18,0,251
Southampton,E06000045,Upper tier local authority,2020-04-18,8,353
South Tyneside,E08000023,Upper tier local authority,2020-04-18,4,345
South Gloucestershire,E06000025,Upper tier local authority,2020-04-18,2,263
Somerset,E10000027,Upper tier local authority,2020-04-18,0,345
Solihull,E08000029,Upper tier local authority,2020-04-18,0,422
Slough,E06000039,Upper tier local authority,2020-04-18,0,295
Shropshire,E06000051,Upper tier local authority,2020-04-18,0,314
Sheffield,E08000019,Upper tier local authority,2020-04-18,15,1598
Sefton,E08000014,Upper tier local authority,2020-04-18,0,636
Sandwell,E08000028,Upper tier local authority,2020-04-18,0,735
Salford,E08000006,Upper tier local authority,2020-04-18,0,445
Rutland,E06000017,Upper tier local authority,2020-04-18,0,12
Rotherham,E08000018,Upper tier local authority,2020-04-18,5,478
Rochdale,E08000005,Upper tier local authority,2020-04-18,0,318
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-18,0,325
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-18,0,212
Redbridge,E09000026,Upper tier local authority,2020-04-18,0,589
Reading,E06000038,Upper tier local authority,2020-04-18,0,307
Portsmouth,E06000044,Upper tier local authority,2020-04-18,0,232
Plymouth,E06000026,Upper tier local authority,2020-04-18,1,199
Peterborough,E06000031,Upper tier local authority,2020-04-18,0,136
Oxfordshire,E10000025,Upper tier local authority,2020-04-18,0,1158
Oldham,E08000004,Upper tier local authority,2020-04-18,1,445
Nottinghamshire,E10000024,Upper tier local authority,2020-04-18,0,853
Nottingham,E06000018,Upper tier local authority,2020-04-18,0,385
Northumberland,E06000057,Upper tier local authority,2020-04-18,0,571
Northamptonshire,E10000021,Upper tier local authority,2020-04-18,0,877
North Yorkshire,E10000023,Upper tier local authority,2020-04-18,0,616
North Tyneside,E08000022,Upper tier local authority,2020-04-18,0,371
North Somerset,E06000024,Upper tier local authority,2020-04-18,2,159
North Lincolnshire,E06000013,Upper tier local authority,2020-04-18,0,167
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-18,0,91
Norfolk,E10000020,Upper tier local authority,2020-04-18,0,977
Newham,E09000025,Upper tier local authority,2020-04-18,2,859
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-18,0,704
Milton Keynes,E06000042,Upper tier local authority,2020-04-18,0,375
Middlesbrough,E06000002,Upper tier local authority,2020-04-18,0,367
Merton,E09000024,Upper tier local authority,2020-04-18,0,571
Medway,E06000035,Upper tier local authority,2020-04-18,0,476
Manchester,E08000003,Upper tier local authority,2020-04-18,0,833
Luton,E06000032,Upper tier local authority,2020-04-18,0,471
Liverpool,E08000012,Upper tier local authority,2020-04-18,0,1119
Lincolnshire,E10000019,Upper tier local authority,2020-04-18,0,584
Lewisham,E09000023,Upper tier local authority,2020-04-18,0,810
Leicestershire,E10000018,Upper tier local authority,2020-04-18,0,678
Leicester,E06000016,Upper tier local authority,2020-04-18,0,463
Leeds,E08000035,Upper tier local authority,2020-04-18,0,893
Lancashire,E10000017,Upper tier local authority,2020-04-18,0,2018
Lambeth,E09000022,Upper tier local authority,2020-04-18,0,1016
Knowsley,E08000011,Upper tier local authority,2020-04-18,0,390
Kirklees,E08000034,Upper tier local authority,2020-04-18,2,421
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-18,0,365
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-18,0,241
Kent,E10000016,Upper tier local authority,2020-04-18,3,2308
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-18,0,407
Islington,E09000019,Upper tier local authority,2020-04-18,0,366
Isle of Wight,E06000046,Upper tier local authority,2020-04-18,0,68
Hounslow,E09000018,Upper tier local authority,2020-04-18,0,557
Hillingdon,E09000017,Upper tier local authority,2020-04-18,0,602
Hertfordshire,E10000015,Upper tier local authority,2020-04-18,0,1808
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-18,0,141
Havering,E09000016,Upper tier local authority,2020-04-18,0,552
Hartlepool,E06000001,Upper tier local authority,2020-04-18,0,84
Harrow,E09000015,Upper tier local authority,2020-04-18,0,761
Haringey,E09000014,Upper tier local authority,2020-04-18,0,484
Hampshire,E10000014,Upper tier local authority,2020-04-18,27,2122
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-18,0,465
Halton,E06000006,Upper tier local authority,2020-04-18,0,256
Hackney,E09000012,Upper tier local authority,2020-04-18,0,552
Greenwich,E09000011,Upper tier local authority,2020-04-18,0,560
Gloucestershire,E10000013,Upper tier local authority,2020-04-18,0,904
Gateshead,E08000037,Upper tier local authority,2020-04-18,9,567
Essex,E10000012,Upper tier local authority,2020-04-18,0,1846
Enfield,E09000010,Upper tier local authority,2020-04-18,0,672
East Sussex,E10000011,Upper tier local authority,2020-04-18,5,433
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-18,0,330
Ealing,E09000009,Upper tier local authority,2020-04-18,0,906
Dudley,E08000027,Upper tier local authority,2020-04-18,0,564
Dorset,E06000059,Upper tier local authority,2020-04-18,0,239
Doncaster,E08000017,Upper tier local authority,2020-04-18,1,265
Devon,E10000008,Upper tier local authority,2020-04-18,1,517
Derbyshire,E10000007,Upper tier local authority,2020-04-18,0,901
Derby,E06000015,Upper tier local authority,2020-04-18,0,401
Darlington,E06000005,Upper tier local authority,2020-04-18,0,178
Cumbria,E10000006,Upper tier local authority,2020-04-18,0,1467
Croydon,E09000008,Upper tier local authority,2020-04-18,0,1170
Coventry,E08000026,Upper tier local authority,2020-04-18,0,493
County Durham,E06000047,Upper tier local authority,2020-04-18,2,894
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-18,4,396
City of London,E09000001,Upper tier local authority,2020-04-18,0,13
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-18,0,546
Cheshire East,E06000049,Upper tier local authority,2020-04-18,1,588
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-18,0,360
Camden,E09000007,Upper tier local authority,2020-04-18,0,501
Cambridgeshire,E10000003,Upper tier local authority,2020-04-18,0,502
Calderdale,E08000033,Upper tier local authority,2020-04-18,2,189
Bury,E08000002,Upper tier local authority,2020-04-18,0,309
Buckinghamshire,E10000002,Upper tier local authority,2020-04-18,0,613
Bromley,E09000006,Upper tier local authority,2020-04-18,0,900
"Bristol, City of",E06000023,Upper tier local authority,2020-04-18,0,454
Brighton and Hove,E06000043,Upper tier local authority,2020-04-18,0,292
Brent,E09000005,Upper tier local authority,2020-04-18,0,1182
Bradford,E08000032,Upper tier local authority,2020-04-18,1,564
Bracknell Forest,E06000036,Upper tier local authority,2020-04-18,0,155
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-18,0,308
Bolton,E08000001,Upper tier local authority,2020-04-18,0,545
Blackpool,E06000009,Upper tier local authority,2020-04-18,0,224
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-18,0,222
Birmingham,E08000025,Upper tier local authority,2020-04-18,0,2243
Bexley,E09000004,Upper tier local authority,2020-04-18,1,501
Bedford,E06000055,Upper tier local authority,2020-04-18,0,289
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-18,0,166
Barnsley,E08000016,Upper tier local authority,2020-04-18,3,454
Barnet,E09000003,Upper tier local authority,2020-04-18,0,1069
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-18,0,393
Yorkshire and The Humber,E12000003,Region,2020-04-18,30,6881
West Midlands,E12000005,Region,2020-04-18,10,9427
South West,E12000009,Region,2020-04-18,10,4669
South East,E12000008,Region,2020-04-18,44,12563
North West,E12000002,Region,2020-04-18,5,13871
North East,E12000001,Region,2020-04-18,21,5395
London,E12000007,Region,2020-04-18,3,21357
East of England,E12000006,Region,2020-04-18,0,7476
East Midlands,E12000004,Region,2020-04-18,0,5154
England,E92000001,Nation,2020-04-18,128,90629
York,E06000014,Upper tier local authority,2020-04-17,10,181
Worcestershire,E10000034,Upper tier local authority,2020-04-17,2,845
Wolverhampton,E08000031,Upper tier local authority,2020-04-17,5,558
Wokingham,E06000041,Upper tier local authority,2020-04-17,2,231
Wirral,E08000015,Upper tier local authority,2020-04-17,2,762
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-17,1,182
Wiltshire,E06000054,Upper tier local authority,2020-04-17,5,337
Wigan,E08000010,Upper tier local authority,2020-04-17,1,416
Westminster,E09000033,Upper tier local authority,2020-04-17,1,551
West Sussex,E10000032,Upper tier local authority,2020-04-17,5,820
Warrington,E06000007,Upper tier local authority,2020-04-17,1,437
Wandsworth,E09000032,Upper tier local authority,2020-04-17,3,830
Waltham Forest,E09000031,Upper tier local authority,2020-04-17,3,631
Walsall,E08000030,Upper tier local authority,2020-04-17,4,665
Wakefield,E08000036,Upper tier local authority,2020-04-17,1,392
Trafford,E08000009,Upper tier local authority,2020-04-17,3,453
Tower Hamlets,E09000030,Upper tier local authority,2020-04-17,1,548
Torbay,E06000027,Upper tier local authority,2020-04-17,13,123
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-17,3,159
Tameside,E08000008,Upper tier local authority,2020-04-17,2,365
Swindon,E06000030,Upper tier local authority,2020-04-17,6,259
Sunderland,E08000024,Upper tier local authority,2020-04-17,34,863
Suffolk,E10000029,Upper tier local authority,2020-04-17,5,618
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-17,12,278
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-17,1,233
Stockport,E08000007,Upper tier local authority,2020-04-17,6,617
Staffordshire,E10000028,Upper tier local authority,2020-04-17,24,1195
Southwark,E09000028,Upper tier local authority,2020-04-17,7,1075
Southampton,E06000045,Upper tier local authority,2020-04-17,18,345
South Tyneside,E08000023,Upper tier local authority,2020-04-17,23,341
South Gloucestershire,E06000025,Upper tier local authority,2020-04-17,6,261
Somerset,E10000027,Upper tier local authority,2020-04-17,33,345
Shropshire,E06000051,Upper tier local authority,2020-04-17,2,314
Sheffield,E08000019,Upper tier local authority,2020-04-17,32,1583
Sefton,E08000014,Upper tier local authority,2020-04-17,6,636
Sandwell,E08000028,Upper tier local authority,2020-04-17,9,735
Salford,E08000006,Upper tier local authority,2020-04-17,3,445
Rotherham,E08000018,Upper tier local authority,2020-04-17,16,473
Rochdale,E08000005,Upper tier local authority,2020-04-17,2,318
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-17,1,325
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-17,2,212
Redbridge,E09000026,Upper tier local authority,2020-04-17,3,589
Portsmouth,E06000044,Upper tier local authority,2020-04-17,7,232
Plymouth,E06000026,Upper tier local authority,2020-04-17,7,198
Peterborough,E06000031,Upper tier local authority,2020-04-17,3,136
Oxfordshire,E10000025,Upper tier local authority,2020-04-17,5,1158
Oldham,E08000004,Upper tier local authority,2020-04-17,8,444
Nottinghamshire,E10000024,Upper tier local authority,2020-04-17,27,853
Nottingham,E06000018,Upper tier local authority,2020-04-17,20,385
Northumberland,E06000057,Upper tier local authority,2020-04-17,19,571
Northamptonshire,E10000021,Upper tier local authority,2020-04-17,7,877
North Yorkshire,E10000023,Upper tier local authority,2020-04-17,7,616
North Tyneside,E08000022,Upper tier local authority,2020-04-17,5,371
North Somerset,E06000024,Upper tier local authority,2020-04-17,10,157
Norfolk,E10000020,Upper tier local authority,2020-04-17,32,977
Newham,E09000025,Upper tier local authority,2020-04-17,11,857
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-17,11,704
Middlesbrough,E06000002,Upper tier local authority,2020-04-17,5,367
Merton,E09000024,Upper tier local authority,2020-04-17,6,571
Medway,E06000035,Upper tier local authority,2020-04-17,15,476
Manchester,E08000003,Upper tier local authority,2020-04-17,5,833
Liverpool,E08000012,Upper tier local authority,2020-04-17,13,1119
Lincolnshire,E10000019,Upper tier local authority,2020-04-17,1,584
Lewisham,E09000023,Upper tier local authority,2020-04-17,22,810
Leicestershire,E10000018,Upper tier local authority,2020-04-17,32,678
Leicester,E06000016,Upper tier local authority,2020-04-17,10,463
Leeds,E08000035,Upper tier local authority,2020-04-17,18,893
Lancashire,E10000017,Upper tier local authority,2020-04-17,8,2018
Lambeth,E09000022,Upper tier local authority,2020-04-17,3,1016
Knowsley,E08000011,Upper tier local authority,2020-04-17,4,390
Kirklees,E08000034,Upper tier local authority,2020-04-17,3,419
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-17,1,365
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-17,8,241
Kent,E10000016,Upper tier local authority,2020-04-17,34,2305
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-17,2,407
Islington,E09000019,Upper tier local authority,2020-04-17,3,366
Isle of Wight,E06000046,Upper tier local authority,2020-04-17,1,68
Hounslow,E09000018,Upper tier local authority,2020-04-17,1,557
Hillingdon,E09000017,Upper tier local authority,2020-04-17,4,602
Hertfordshire,E10000015,Upper tier local authority,2020-04-17,13,1808
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-17,4,141
Havering,E09000016,Upper tier local authority,2020-04-17,4,552
Harrow,E09000015,Upper tier local authority,2020-04-17,4,761
Hampshire,E10000014,Upper tier local authority,2020-04-17,55,2095
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-17,6,465
Halton,E06000006,Upper tier local authority,2020-04-17,2,256
Hackney,E09000012,Upper tier local authority,2020-04-17,6,552
Greenwich,E09000011,Upper tier local authority,2020-04-17,5,560
Gloucestershire,E10000013,Upper tier local authority,2020-04-17,13,904
Gateshead,E08000037,Upper tier local authority,2020-04-17,17,558
Essex,E10000012,Upper tier local authority,2020-04-17,7,1846
Enfield,E09000010,Upper tier local authority,2020-04-17,6,672
East Sussex,E10000011,Upper tier local authority,2020-04-17,14,428
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-17,8,330
Ealing,E09000009,Upper tier local authority,2020-04-17,1,906
Dudley,E08000027,Upper tier local authority,2020-04-17,9,564
Dorset,E06000059,Upper tier local authority,2020-04-17,4,239
Doncaster,E08000017,Upper tier local authority,2020-04-17,1,264
Devon,E10000008,Upper tier local authority,2020-04-17,19,516
Derbyshire,E10000007,Upper tier local authority,2020-04-17,12,901
Derby,E06000015,Upper tier local authority,2020-04-17,8,401
Darlington,E06000005,Upper tier local authority,2020-04-17,4,178
Cumbria,E10000006,Upper tier local authority,2020-04-17,7,1467
Croydon,E09000008,Upper tier local authority,2020-04-17,3,1170
Coventry,E08000026,Upper tier local authority,2020-04-17,1,493
County Durham,E06000047,Upper tier local authority,2020-04-17,20,892
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-17,12,392
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-17,5,546
Cheshire East,E06000049,Upper tier local authority,2020-04-17,15,587
Camden,E09000007,Upper tier local authority,2020-04-17,4,501
Cambridgeshire,E10000003,Upper tier local authority,2020-04-17,2,502
Calderdale,E08000033,Upper tier local authority,2020-04-17,7,187
Bury,E08000002,Upper tier local authority,2020-04-17,4,309
Bromley,E09000006,Upper tier local authority,2020-04-17,12,900
"Bristol, City of",E06000023,Upper tier local authority,2020-04-17,10,454
Brighton and Hove,E06000043,Upper tier local authority,2020-04-17,4,292
Brent,E09000005,Upper tier local authority,2020-04-17,5,1182
Bradford,E08000032,Upper tier local authority,2020-04-17,25,563
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-17,6,308
Bolton,E08000001,Upper tier local authority,2020-04-17,7,545
Birmingham,E08000025,Upper tier local authority,2020-04-17,12,2243
Bexley,E09000004,Upper tier local authority,2020-04-17,5,500
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-17,4,166
Barnsley,E08000016,Upper tier local authority,2020-04-17,8,451
Barnet,E09000003,Upper tier local authority,2020-04-17,3,1069
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-17,5,393
Yorkshire and The Humber,E12000003,Region,2020-04-17,144,6851
West Midlands,E12000005,Region,2020-04-17,87,9417
South West,E12000009,Region,2020-04-17,148,4659
South East,E12000008,Region,2020-04-17,161,12519
North West,E12000002,Region,2020-04-17,104,13866
North East,E12000001,Region,2020-04-17,141,5374
London,E12000007,Region,2020-04-17,141,21354
East of England,E12000006,Region,2020-04-17,62,7476
East Midlands,E12000004,Region,2020-04-17,117,5154
England,E92000001,Nation,2020-04-17,1191,90501
York,E06000014,Upper tier local authority,2020-04-16,10,171
Worcestershire,E10000034,Upper tier local authority,2020-04-16,22,843
Wolverhampton,E08000031,Upper tier local authority,2020-04-16,23,553
Wokingham,E06000041,Upper tier local authority,2020-04-16,2,229
Wirral,E08000015,Upper tier local authority,2020-04-16,27,760
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-16,1,181
Wiltshire,E06000054,Upper tier local authority,2020-04-16,22,332
Wigan,E08000010,Upper tier local authority,2020-04-16,20,415
Westminster,E09000033,Upper tier local authority,2020-04-16,7,550
West Sussex,E10000032,Upper tier local authority,2020-04-16,32,815
West Berkshire,E06000037,Upper tier local authority,2020-04-16,1,201
Warwickshire,E10000031,Upper tier local authority,2020-04-16,9,805
Warrington,E06000007,Upper tier local authority,2020-04-16,23,436
Wandsworth,E09000032,Upper tier local authority,2020-04-16,17,827
Waltham Forest,E09000031,Upper tier local authority,2020-04-16,7,628
Walsall,E08000030,Upper tier local authority,2020-04-16,16,661
Wakefield,E08000036,Upper tier local authority,2020-04-16,9,391
Trafford,E08000009,Upper tier local authority,2020-04-16,17,450
Tower Hamlets,E09000030,Upper tier local authority,2020-04-16,10,547
Thurrock,E06000034,Upper tier local authority,2020-04-16,1,218
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-16,6,156
Tameside,E08000008,Upper tier local authority,2020-04-16,16,363
Swindon,E06000030,Upper tier local authority,2020-04-16,14,253
Sutton,E09000029,Upper tier local authority,2020-04-16,14,574
Surrey,E10000030,Upper tier local authority,2020-04-16,19,1941
Sunderland,E08000024,Upper tier local authority,2020-04-16,23,829
Suffolk,E10000029,Upper tier local authority,2020-04-16,17,613
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-16,12,266
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-16,3,232
Stockport,E08000007,Upper tier local authority,2020-04-16,21,611
Staffordshire,E10000028,Upper tier local authority,2020-04-16,44,1171
St. Helens,E08000013,Upper tier local authority,2020-04-16,17,457
Southwark,E09000028,Upper tier local authority,2020-04-16,18,1068
Southampton,E06000045,Upper tier local authority,2020-04-16,15,327
South Tyneside,E08000023,Upper tier local authority,2020-04-16,27,318
South Gloucestershire,E06000025,Upper tier local authority,2020-04-16,6,255
Somerset,E10000027,Upper tier local authority,2020-04-16,31,312
Solihull,E08000029,Upper tier local authority,2020-04-16,8,422
Slough,E06000039,Upper tier local authority,2020-04-16,2,295
Shropshire,E06000051,Upper tier local authority,2020-04-16,11,312
Sheffield,E08000019,Upper tier local authority,2020-04-16,1,1551
Sefton,E08000014,Upper tier local authority,2020-04-16,16,630
Sandwell,E08000028,Upper tier local authority,2020-04-16,27,726
Salford,E08000006,Upper tier local authority,2020-04-16,30,442
Rotherham,E08000018,Upper tier local authority,2020-04-16,3,457
Rochdale,E08000005,Upper tier local authority,2020-04-16,12,316
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-16,10,324
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-16,6,210
Redbridge,E09000026,Upper tier local authority,2020-04-16,9,586
Portsmouth,E06000044,Upper tier local authority,2020-04-16,6,225
Plymouth,E06000026,Upper tier local authority,2020-04-16,4,191
Peterborough,E06000031,Upper tier local authority,2020-04-16,10,133
Oxfordshire,E10000025,Upper tier local authority,2020-04-16,34,1153
Oldham,E08000004,Upper tier local authority,2020-04-16,25,436
Nottinghamshire,E10000024,Upper tier local authority,2020-04-16,21,826
Nottingham,E06000018,Upper tier local authority,2020-04-16,15,365
Northumberland,E06000057,Upper tier local authority,2020-04-16,14,552
Northamptonshire,E10000021,Upper tier local authority,2020-04-16,27,870
North Yorkshire,E10000023,Upper tier local authority,2020-04-16,23,609
North Tyneside,E08000022,Upper tier local authority,2020-04-16,9,366
North Somerset,E06000024,Upper tier local authority,2020-04-16,3,147
North Lincolnshire,E06000013,Upper tier local authority,2020-04-16,2,167
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-16,1,91
Norfolk,E10000020,Upper tier local authority,2020-04-16,46,945
Newham,E09000025,Upper tier local authority,2020-04-16,12,846
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-16,19,693
Milton Keynes,E06000042,Upper tier local authority,2020-04-16,14,375
Middlesbrough,E06000002,Upper tier local authority,2020-04-16,11,362
Merton,E09000024,Upper tier local authority,2020-04-16,8,565
Medway,E06000035,Upper tier local authority,2020-04-16,15,461
Manchester,E08000003,Upper tier local authority,2020-04-16,15,828
Luton,E06000032,Upper tier local authority,2020-04-16,3,471
Liverpool,E08000012,Upper tier local authority,2020-04-16,40,1106
Lincolnshire,E10000019,Upper tier local authority,2020-04-16,9,583
Lewisham,E09000023,Upper tier local authority,2020-04-16,15,788
Leicestershire,E10000018,Upper tier local authority,2020-04-16,27,646
Leicester,E06000016,Upper tier local authority,2020-04-16,7,453
Leeds,E08000035,Upper tier local authority,2020-04-16,51,875
Lancashire,E10000017,Upper tier local authority,2020-04-16,78,2010
Lambeth,E09000022,Upper tier local authority,2020-04-16,18,1013
Knowsley,E08000011,Upper tier local authority,2020-04-16,17,386
Kirklees,E08000034,Upper tier local authority,2020-04-16,18,416
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-16,16,364
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-16,10,233
Kent,E10000016,Upper tier local authority,2020-04-16,92,2271
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-16,9,405
Islington,E09000019,Upper tier local authority,2020-04-16,5,363
Isle of Wight,E06000046,Upper tier local authority,2020-04-16,8,67
Hounslow,E09000018,Upper tier local authority,2020-04-16,10,556
Hillingdon,E09000017,Upper tier local authority,2020-04-16,13,598
Hertfordshire,E10000015,Upper tier local authority,2020-04-16,37,1795
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-16,5,137
Havering,E09000016,Upper tier local authority,2020-04-16,17,548
Hartlepool,E06000001,Upper tier local authority,2020-04-16,3,84
Harrow,E09000015,Upper tier local authority,2020-04-16,15,757
Haringey,E09000014,Upper tier local authority,2020-04-16,4,484
Hampshire,E10000014,Upper tier local authority,2020-04-16,59,2040
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-16,21,459
Halton,E06000006,Upper tier local authority,2020-04-16,8,254
Hackney,E09000012,Upper tier local authority,2020-04-16,6,546
Greenwich,E09000011,Upper tier local authority,2020-04-16,8,555
Gloucestershire,E10000013,Upper tier local authority,2020-04-16,52,891
Gateshead,E08000037,Upper tier local authority,2020-04-16,8,541
Essex,E10000012,Upper tier local authority,2020-04-16,11,1839
Enfield,E09000010,Upper tier local authority,2020-04-16,17,666
East Sussex,E10000011,Upper tier local authority,2020-04-16,14,414
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-16,18,322
Ealing,E09000009,Upper tier local authority,2020-04-16,16,905
Dudley,E08000027,Upper tier local authority,2020-04-16,30,555
Dorset,E06000059,Upper tier local authority,2020-04-16,4,235
Doncaster,E08000017,Upper tier local authority,2020-04-16,1,263
Devon,E10000008,Upper tier local authority,2020-04-16,16,497
Derbyshire,E10000007,Upper tier local authority,2020-04-16,22,889
Derby,E06000015,Upper tier local authority,2020-04-16,4,393
Darlington,E06000005,Upper tier local authority,2020-04-16,5,174
Cumbria,E10000006,Upper tier local authority,2020-04-16,32,1460
Croydon,E09000008,Upper tier local authority,2020-04-16,28,1167
Coventry,E08000026,Upper tier local authority,2020-04-16,3,492
County Durham,E06000047,Upper tier local authority,2020-04-16,35,872
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-16,24,380
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-16,17,541
Cheshire East,E06000049,Upper tier local authority,2020-04-16,34,572
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-16,3,360
Camden,E09000007,Upper tier local authority,2020-04-16,9,497
Cambridgeshire,E10000003,Upper tier local authority,2020-04-16,19,500
Calderdale,E08000033,Upper tier local authority,2020-04-16,5,180
Bury,E08000002,Upper tier local authority,2020-04-16,13,305
Buckinghamshire,E10000002,Upper tier local authority,2020-04-16,27,613
Bromley,E09000006,Upper tier local authority,2020-04-16,22,888
"Bristol, City of",E06000023,Upper tier local authority,2020-04-16,27,444
Brighton and Hove,E06000043,Upper tier local authority,2020-04-16,11,288
Brent,E09000005,Upper tier local authority,2020-04-16,27,1177
Bradford,E08000032,Upper tier local authority,2020-04-16,15,538
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-16,17,302
Bolton,E08000001,Upper tier local authority,2020-04-16,20,538
Blackpool,E06000009,Upper tier local authority,2020-04-16,15,224
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-16,8,222
Birmingham,E08000025,Upper tier local authority,2020-04-16,74,2231
Bexley,E09000004,Upper tier local authority,2020-04-16,13,495
Bedford,E06000055,Upper tier local authority,2020-04-16,1,289
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-16,4,162
Barnsley,E08000016,Upper tier local authority,2020-04-16,2,443
Barnet,E09000003,Upper tier local authority,2020-04-16,12,1066
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-16,7,388
Yorkshire and The Humber,E12000003,Region,2020-04-16,169,6707
West Midlands,E12000005,Region,2020-04-16,290,9330
South West,E12000009,Region,2020-04-16,224,4511
