Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Cumulative lab-confirmed cases
Milton Keynes,E06000042,Upper tier local authority,2020-04-24,0,425
Middlesbrough,E06000002,Upper tier local authority,2020-04-24,0,472
Merton,E09000024,Upper tier local authority,2020-04-24,0,624
Medway,E06000035,Upper tier local authority,2020-04-24,0,574
Manchester,E08000003,Upper tier local authority,2020-04-24,1,976
Luton,E06000032,Upper tier local authority,2020-04-24,0,564
Liverpool,E08000012,Upper tier local authority,2020-04-24,0,1278
Lincolnshire,E10000019,Upper tier local authority,2020-04-24,0,748
Lewisham,E09000023,Upper tier local authority,2020-04-24,0,872
Leicestershire,E10000018,Upper tier local authority,2020-04-24,2,821
Leicester,E06000016,Upper tier local authority,2020-04-24,2,579
Leeds,E08000035,Upper tier local authority,2020-04-24,1,1171
Lancashire,E10000017,Upper tier local authority,2020-04-24,1,2461
Lambeth,E09000022,Upper tier local authority,2020-04-24,0,1087
Knowsley,E08000011,Upper tier local authority,2020-04-24,0,479
Kirklees,E08000034,Upper tier local authority,2020-04-24,3,484
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-24,0,416
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-24,0,355
Kent,E10000016,Upper tier local authority,2020-04-24,1,3126
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-24,0,447
Islington,E09000019,Upper tier local authority,2020-04-24,0,393
Isle of Wight,E06000046,Upper tier local authority,2020-04-24,0,86
Hounslow,E09000018,Upper tier local authority,2020-04-24,0,615
Hillingdon,E09000017,Upper tier local authority,2020-04-24,0,694
Hertfordshire,E10000015,Upper tier local authority,2020-04-24,2,2092
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-24,0,211
Havering,E09000016,Upper tier local authority,2020-04-24,0,605
Hartlepool,E06000001,Upper tier local authority,2020-04-24,0,149
Harrow,E09000015,Upper tier local authority,2020-04-24,1,854
Haringey,E09000014,Upper tier local authority,2020-04-24,0,521
Hampshire,E10000014,Upper tier local authority,2020-04-24,16,2519
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-24,0,551
Halton,E06000006,Upper tier local authority,2020-04-24,0,299
Hackney,E09000012,Upper tier local authority,2020-04-24,0,590
Greenwich,E09000011,Upper tier local authority,2020-04-24,0,602
Gloucestershire,E10000013,Upper tier local authority,2020-04-24,0,1084
Gateshead,E08000037,Upper tier local authority,2020-04-24,8,725
Essex,E10000012,Upper tier local authority,2020-04-24,0,2202
Enfield,E09000010,Upper tier local authority,2020-04-24,0,775
East Sussex,E10000011,Upper tier local authority,2020-04-24,4,499
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-24,3,452
Ealing,E09000009,Upper tier local authority,2020-04-24,0,993
Dudley,E08000027,Upper tier local authority,2020-04-24,0,661
Dorset,E06000059,Upper tier local authority,2020-04-24,0,287
Doncaster,E08000017,Upper tier local authority,2020-04-24,2,372
Devon,E10000008,Upper tier local authority,2020-04-24,2,629
Derbyshire,E10000007,Upper tier local authority,2020-04-24,1,1048
Derby,E06000015,Upper tier local authority,2020-04-24,0,440
Darlington,E06000005,Upper tier local authority,2020-04-24,0,223
Cumbria,E10000006,Upper tier local authority,2020-04-24,0,1675
Croydon,E09000008,Upper tier local authority,2020-04-24,0,1280
Coventry,E08000026,Upper tier local authority,2020-04-24,0,602
County Durham,E06000047,Upper tier local authority,2020-04-24,3,1152
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-24,2,454
City of London,E09000001,Upper tier local authority,2020-04-24,0,16
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-24,0,681
Cheshire East,E06000049,Upper tier local authority,2020-04-24,2,734
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-24,0,439
Camden,E09000007,Upper tier local authority,2020-04-24,0,549
Cambridgeshire,E10000003,Upper tier local authority,2020-04-24,0,638
Calderdale,E08000033,Upper tier local authority,2020-04-24,2,216
Bury,E08000002,Upper tier local authority,2020-04-24,0,396
Buckinghamshire,E10000002,Upper tier local authority,2020-04-24,0,730
Bromley,E09000006,Upper tier local authority,2020-04-24,0,968
"Bristol, City of",E06000023,Upper tier local authority,2020-04-24,6,559
Brighton and Hove,E06000043,Upper tier local authority,2020-04-24,0,339
Brent,E09000005,Upper tier local authority,2020-04-24,0,1298
Bradford,E08000032,Upper tier local authority,2020-04-24,6,703
Bracknell Forest,E06000036,Upper tier local authority,2020-04-24,0,185
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-24,0,385
Bolton,E08000001,Upper tier local authority,2020-04-24,0,659
Blackpool,E06000009,Upper tier local authority,2020-04-24,0,350
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-24,0,271
Birmingham,E08000025,Upper tier local authority,2020-04-24,1,2618
Bexley,E09000004,Upper tier local authority,2020-04-24,0,576
Bedford,E06000055,Upper tier local authority,2020-04-24,0,376
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-24,0,198
Barnsley,E08000016,Upper tier local authority,2020-04-24,6,544
Barnet,E09000003,Upper tier local authority,2020-04-24,0,1147
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-24,0,441
Yorkshire and The Humber,E12000003,Region,2020-04-24,60,8659
West Midlands,E12000005,Region,2020-04-24,15,11492
South West,E12000009,Region,2020-04-24,12,5701
South East,E12000008,Region,2020-04-24,26,15453
North West,E12000002,Region,2020-04-24,8,16709
North East,E12000001,Region,2020-04-24,37,6772
London,E12000007,Region,2020-04-24,6,23341
East of England,E12000006,Region,2020-04-24,3,9175
East Midlands,E12000004,Region,2020-04-24,8,6090
England,E92000001,Nation,2020-04-24,194,108051
York,E06000014,Upper tier local authority,2020-04-23,8,231
Worcestershire,E10000034,Upper tier local authority,2020-04-23,4,1021
Wolverhampton,E08000031,Upper tier local authority,2020-04-23,3,693
Wokingham,E06000041,Upper tier local authority,2020-04-23,3,324
Wirral,E08000015,Upper tier local authority,2020-04-23,1,901
Wiltshire,E06000054,Upper tier local authority,2020-04-23,8,385
Wigan,E08000010,Upper tier local authority,2020-04-23,12,549
West Sussex,E10000032,Upper tier local authority,2020-04-23,4,994
West Berkshire,E06000037,Upper tier local authority,2020-04-23,2,283
Warrington,E06000007,Upper tier local authority,2020-04-23,6,533
Wandsworth,E09000032,Upper tier local authority,2020-04-23,1,883
Waltham Forest,E09000031,Upper tier local authority,2020-04-23,7,690
Walsall,E08000030,Upper tier local authority,2020-04-23,3,798
Wakefield,E08000036,Upper tier local authority,2020-04-23,1,461
Trafford,E08000009,Upper tier local authority,2020-04-23,4,534
Tower Hamlets,E09000030,Upper tier local authority,2020-04-23,4,586
Torbay,E06000027,Upper tier local authority,2020-04-23,5,182
Thurrock,E06000034,Upper tier local authority,2020-04-23,1,256
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-23,1,219
Tameside,E08000008,Upper tier local authority,2020-04-23,1,417
Swindon,E06000030,Upper tier local authority,2020-04-23,9,332
Surrey,E10000030,Upper tier local authority,2020-04-23,3,2333
Sunderland,E08000024,Upper tier local authority,2020-04-23,17,1052
Suffolk,E10000029,Upper tier local authority,2020-04-23,9,876
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-23,19,371
Stockport,E08000007,Upper tier local authority,2020-04-23,2,727
Staffordshire,E10000028,Upper tier local authority,2020-04-23,37,1501
St. Helens,E08000013,Upper tier local authority,2020-04-23,19,575
Southwark,E09000028,Upper tier local authority,2020-04-23,3,1142
Southampton,E06000045,Upper tier local authority,2020-04-23,15,428
South Tyneside,E08000023,Upper tier local authority,2020-04-23,14,453
South Gloucestershire,E06000025,Upper tier local authority,2020-04-23,1,312
Somerset,E10000027,Upper tier local authority,2020-04-23,3,428
Slough,E06000039,Upper tier local authority,2020-04-23,1,345
Shropshire,E06000051,Upper tier local authority,2020-04-23,2,409
Sheffield,E08000019,Upper tier local authority,2020-04-23,14,1875
Sefton,E08000014,Upper tier local authority,2020-04-23,3,738
Sandwell,E08000028,Upper tier local authority,2020-04-23,8,870
Salford,E08000006,Upper tier local authority,2020-04-23,1,528
Rotherham,E08000018,Upper tier local authority,2020-04-23,7,582
Rochdale,E08000005,Upper tier local authority,2020-04-23,6,395
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-23,1,352
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-23,1,269
Redbridge,E09000026,Upper tier local authority,2020-04-23,3,645
Portsmouth,E06000044,Upper tier local authority,2020-04-23,1,260
Plymouth,E06000026,Upper tier local authority,2020-04-23,7,264
Oxfordshire,E10000025,Upper tier local authority,2020-04-23,3,1369
Oldham,E08000004,Upper tier local authority,2020-04-23,11,549
Nottinghamshire,E10000024,Upper tier local authority,2020-04-23,24,992
Nottingham,E06000018,Upper tier local authority,2020-04-23,11,467
Northumberland,E06000057,Upper tier local authority,2020-04-23,8,692
Northamptonshire,E10000021,Upper tier local authority,2020-04-23,3,974
North Yorkshire,E10000023,Upper tier local authority,2020-04-23,19,773
North Tyneside,E08000022,Upper tier local authority,2020-04-23,1,429
North Somerset,E06000024,Upper tier local authority,2020-04-23,8,200
North Lincolnshire,E06000013,Upper tier local authority,2020-04-23,14,280
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-23,7,123
Norfolk,E10000020,Upper tier local authority,2020-04-23,20,1268
Newham,E09000025,Upper tier local authority,2020-04-23,8,920
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-23,9,810
Middlesbrough,E06000002,Upper tier local authority,2020-04-23,1,472
Medway,E06000035,Upper tier local authority,2020-04-23,12,574
Manchester,E08000003,Upper tier local authority,2020-04-23,11,975
Liverpool,E08000012,Upper tier local authority,2020-04-23,7,1278
Lincolnshire,E10000019,Upper tier local authority,2020-04-23,8,748
Lewisham,E09000023,Upper tier local authority,2020-04-23,2,872
Leicestershire,E10000018,Upper tier local authority,2020-04-23,3,819
Leicester,E06000016,Upper tier local authority,2020-04-23,6,577
Leeds,E08000035,Upper tier local authority,2020-04-23,15,1170
Lancashire,E10000017,Upper tier local authority,2020-04-23,6,2460
Lambeth,E09000022,Upper tier local authority,2020-04-23,9,1087
Knowsley,E08000011,Upper tier local authority,2020-04-23,9,479
Kirklees,E08000034,Upper tier local authority,2020-04-23,4,481
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-23,9,355
Kent,E10000016,Upper tier local authority,2020-04-23,44,3125
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-23,2,447
Islington,E09000019,Upper tier local authority,2020-04-23,1,393
Isle of Wight,E06000046,Upper tier local authority,2020-04-23,4,86
Hounslow,E09000018,Upper tier local authority,2020-04-23,1,615
Hillingdon,E09000017,Upper tier local authority,2020-04-23,4,694
Hertfordshire,E10000015,Upper tier local authority,2020-04-23,21,2090
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-23,7,211
Havering,E09000016,Upper tier local authority,2020-04-23,2,605
Hartlepool,E06000001,Upper tier local authority,2020-04-23,1,149
Harrow,E09000015,Upper tier local authority,2020-04-23,7,853
Hampshire,E10000014,Upper tier local authority,2020-04-23,42,2503
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-23,9,551
Halton,E06000006,Upper tier local authority,2020-04-23,4,299
Hackney,E09000012,Upper tier local authority,2020-04-23,4,590
Greenwich,E09000011,Upper tier local authority,2020-04-23,2,602
Gloucestershire,E10000013,Upper tier local authority,2020-04-23,21,1084
Gateshead,E08000037,Upper tier local authority,2020-04-23,40,717
Essex,E10000012,Upper tier local authority,2020-04-23,13,2202
Enfield,E09000010,Upper tier local authority,2020-04-23,8,775
East Sussex,E10000011,Upper tier local authority,2020-04-23,5,495
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-23,11,449
Ealing,E09000009,Upper tier local authority,2020-04-23,3,993
Dudley,E08000027,Upper tier local authority,2020-04-23,3,661
Dorset,E06000059,Upper tier local authority,2020-04-23,12,287
Doncaster,E08000017,Upper tier local authority,2020-04-23,3,370
Devon,E10000008,Upper tier local authority,2020-04-23,22,627
Derbyshire,E10000007,Upper tier local authority,2020-04-23,3,1047
Derby,E06000015,Upper tier local authority,2020-04-23,3,440
Cumbria,E10000006,Upper tier local authority,2020-04-23,16,1675
Croydon,E09000008,Upper tier local authority,2020-04-23,2,1280
County Durham,E06000047,Upper tier local authority,2020-04-23,14,1149
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-23,12,452
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-23,5,681
Cheshire East,E06000049,Upper tier local authority,2020-04-23,21,732
Camden,E09000007,Upper tier local authority,2020-04-23,1,549
Calderdale,E08000033,Upper tier local authority,2020-04-23,4,214
Bury,E08000002,Upper tier local authority,2020-04-23,10,396
Buckinghamshire,E10000002,Upper tier local authority,2020-04-23,3,730
Bromley,E09000006,Upper tier local authority,2020-04-23,3,968
"Bristol, City of",E06000023,Upper tier local authority,2020-04-23,11,553
Brighton and Hove,E06000043,Upper tier local authority,2020-04-23,1,339
Brent,E09000005,Upper tier local authority,2020-04-23,5,1298
Bradford,E08000032,Upper tier local authority,2020-04-23,21,697
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-23,5,385
Blackpool,E06000009,Upper tier local authority,2020-04-23,1,350
Birmingham,E08000025,Upper tier local authority,2020-04-23,9,2617
Bexley,E09000004,Upper tier local authority,2020-04-23,1,576
Bedford,E06000055,Upper tier local authority,2020-04-23,2,376
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-23,6,198
Barnsley,E08000016,Upper tier local authority,2020-04-23,8,538
Barnet,E09000003,Upper tier local authority,2020-04-23,6,1147
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-23,2,441
Yorkshire and The Humber,E12000003,Region,2020-04-23,145,8599
West Midlands,E12000005,Region,2020-04-23,96,11477
South West,E12000009,Region,2020-04-23,130,5689
South East,E12000008,Region,2020-04-23,143,15427
North West,E12000002,Region,2020-04-23,156,16701
North East,E12000001,Region,2020-04-23,106,6735
London,E12000007,Region,2020-04-23,101,23335
East of England,E12000006,Region,2020-04-23,66,9172
East Midlands,E12000004,Region,2020-04-23,61,6082
England,E92000001,Nation,2020-04-23,1044,107857
York,E06000014,Upper tier local authority,2020-04-22,13,223
Worcestershire,E10000034,Upper tier local authority,2020-04-22,6,1017
Wolverhampton,E08000031,Upper tier local authority,2020-04-22,38,690
Wokingham,E06000041,Upper tier local authority,2020-04-22,11,321
Wirral,E08000015,Upper tier local authority,2020-04-22,26,900
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-22,1,219
Wiltshire,E06000054,Upper tier local authority,2020-04-22,8,377
Wigan,E08000010,Upper tier local authority,2020-04-22,13,537
Westminster,E09000033,Upper tier local authority,2020-04-22,1,573
West Sussex,E10000032,Upper tier local authority,2020-04-22,16,990
West Berkshire,E06000037,Upper tier local authority,2020-04-22,1,281
Warwickshire,E10000031,Upper tier local authority,2020-04-22,28,1008
Warrington,E06000007,Upper tier local authority,2020-04-22,12,527
Wandsworth,E09000032,Upper tier local authority,2020-04-22,3,882
Waltham Forest,E09000031,Upper tier local authority,2020-04-22,5,683
Walsall,E08000030,Upper tier local authority,2020-04-22,8,795
Wakefield,E08000036,Upper tier local authority,2020-04-22,11,460
Trafford,E08000009,Upper tier local authority,2020-04-22,10,530
Tower Hamlets,E09000030,Upper tier local authority,2020-04-22,5,582
Torbay,E06000027,Upper tier local authority,2020-04-22,9,177
Thurrock,E06000034,Upper tier local authority,2020-04-22,4,255
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-22,15,218
Tameside,E08000008,Upper tier local authority,2020-04-22,9,416
Swindon,E06000030,Upper tier local authority,2020-04-22,11,323
Sutton,E09000029,Upper tier local authority,2020-04-22,8,631
Surrey,E10000030,Upper tier local authority,2020-04-22,28,2330
Sunderland,E08000024,Upper tier local authority,2020-04-22,15,1035
Suffolk,E10000029,Upper tier local authority,2020-04-22,10,867
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-22,11,352
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-22,14,320
Stockport,E08000007,Upper tier local authority,2020-04-22,23,725
Staffordshire,E10000028,Upper tier local authority,2020-04-22,34,1464
St. Helens,E08000013,Upper tier local authority,2020-04-22,11,556
Southwark,E09000028,Upper tier local authority,2020-04-22,4,1139
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-22,2,275
Southampton,E06000045,Upper tier local authority,2020-04-22,15,413
South Tyneside,E08000023,Upper tier local authority,2020-04-22,19,439
South Gloucestershire,E06000025,Upper tier local authority,2020-04-22,5,311
Somerset,E10000027,Upper tier local authority,2020-04-22,16,425
Solihull,E08000029,Upper tier local authority,2020-04-22,8,496
Slough,E06000039,Upper tier local authority,2020-04-22,2,344
Shropshire,E06000051,Upper tier local authority,2020-04-22,9,407
Sheffield,E08000019,Upper tier local authority,2020-04-22,5,1861
Sefton,E08000014,Upper tier local authority,2020-04-22,19,735
Sandwell,E08000028,Upper tier local authority,2020-04-22,10,862
Salford,E08000006,Upper tier local authority,2020-04-22,11,527
Rutland,E06000017,Upper tier local authority,2020-04-22,5,18
Rotherham,E08000018,Upper tier local authority,2020-04-22,1,575
Rochdale,E08000005,Upper tier local authority,2020-04-22,11,389
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-22,1,351
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-22,12,268
Redbridge,E09000026,Upper tier local authority,2020-04-22,11,642
Reading,E06000038,Upper tier local authority,2020-04-22,1,410
Portsmouth,E06000044,Upper tier local authority,2020-04-22,15,259
Plymouth,E06000026,Upper tier local authority,2020-04-22,17,257
Peterborough,E06000031,Upper tier local authority,2020-04-22,7,188
Oxfordshire,E10000025,Upper tier local authority,2020-04-22,21,1366
Oldham,E08000004,Upper tier local authority,2020-04-22,12,538
Nottinghamshire,E10000024,Upper tier local authority,2020-04-22,15,968
Nottingham,E06000018,Upper tier local authority,2020-04-22,20,456
Northumberland,E06000057,Upper tier local authority,2020-04-22,13,684
Northamptonshire,E10000021,Upper tier local authority,2020-04-22,7,971
North Yorkshire,E10000023,Upper tier local authority,2020-04-22,22,754
North Tyneside,E08000022,Upper tier local authority,2020-04-22,15,428
North Somerset,E06000024,Upper tier local authority,2020-04-22,8,192
North Lincolnshire,E06000013,Upper tier local authority,2020-04-22,18,266
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-22,7,116
Norfolk,E10000020,Upper tier local authority,2020-04-22,68,1248
Newham,E09000025,Upper tier local authority,2020-04-22,13,912
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-22,18,801
Milton Keynes,E06000042,Upper tier local authority,2020-04-22,9,425
Middlesbrough,E06000002,Upper tier local authority,2020-04-22,22,471
Merton,E09000024,Upper tier local authority,2020-04-22,2,624
Medway,E06000035,Upper tier local authority,2020-04-22,6,562
Manchester,E08000003,Upper tier local authority,2020-04-22,19,964
Luton,E06000032,Upper tier local authority,2020-04-22,14,564
Liverpool,E08000012,Upper tier local authority,2020-04-22,21,1271
Lincolnshire,E10000019,Upper tier local authority,2020-04-22,20,740
Lewisham,E09000023,Upper tier local authority,2020-04-22,4,870
Leicestershire,E10000018,Upper tier local authority,2020-04-22,20,816
Leicester,E06000016,Upper tier local authority,2020-04-22,21,571
Leeds,E08000035,Upper tier local authority,2020-04-22,47,1155
Lancashire,E10000017,Upper tier local authority,2020-04-22,75,2454
Lambeth,E09000022,Upper tier local authority,2020-04-22,11,1078
Knowsley,E08000011,Upper tier local authority,2020-04-22,10,470
Kirklees,E08000034,Upper tier local authority,2020-04-22,8,477
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-22,5,416
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-22,25,346
Kent,E10000016,Upper tier local authority,2020-04-22,115,3081
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-22,16,445
Islington,E09000019,Upper tier local authority,2020-04-22,2,392
Isle of Wight,E06000046,Upper tier local authority,2020-04-22,3,82
Hounslow,E09000018,Upper tier local authority,2020-04-22,4,614
Hillingdon,E09000017,Upper tier local authority,2020-04-22,11,690
Hertfordshire,E10000015,Upper tier local authority,2020-04-22,32,2069
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-22,20,204
Havering,E09000016,Upper tier local authority,2020-04-22,10,603
Hartlepool,E06000001,Upper tier local authority,2020-04-22,9,148
Harrow,E09000015,Upper tier local authority,2020-04-22,11,846
Haringey,E09000014,Upper tier local authority,2020-04-22,4,521
Hampshire,E10000014,Upper tier local authority,2020-04-22,54,2461
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-22,20,542
Halton,E06000006,Upper tier local authority,2020-04-22,3,295
Hackney,E09000012,Upper tier local authority,2020-04-22,6,586
Greenwich,E09000011,Upper tier local authority,2020-04-22,10,600
Gloucestershire,E10000013,Upper tier local authority,2020-04-22,23,1063
Gateshead,E08000037,Upper tier local authority,2020-04-22,17,677
Essex,E10000012,Upper tier local authority,2020-04-22,42,2189
Enfield,E09000010,Upper tier local authority,2020-04-22,9,767
East Sussex,E10000011,Upper tier local authority,2020-04-22,8,490
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-22,12,438
Ealing,E09000009,Upper tier local authority,2020-04-22,8,990
Dudley,E08000027,Upper tier local authority,2020-04-22,4,658
Dorset,E06000059,Upper tier local authority,2020-04-22,6,275
Devon,E10000008,Upper tier local authority,2020-04-22,8,605
Derbyshire,E10000007,Upper tier local authority,2020-04-22,13,1044
Derby,E06000015,Upper tier local authority,2020-04-22,11,437
Darlington,E06000005,Upper tier local authority,2020-04-22,6,223
Cumbria,E10000006,Upper tier local authority,2020-04-22,36,1659
Croydon,E09000008,Upper tier local authority,2020-04-22,8,1278
Coventry,E08000026,Upper tier local authority,2020-04-22,10,602
County Durham,E06000047,Upper tier local authority,2020-04-22,37,1135
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-22,4,440
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-22,10,676
Cheshire East,E06000049,Upper tier local authority,2020-04-22,22,711
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-22,8,439
Camden,E09000007,Upper tier local authority,2020-04-22,7,548
Cambridgeshire,E10000003,Upper tier local authority,2020-04-22,15,638
Calderdale,E08000033,Upper tier local authority,2020-04-22,5,210
Bury,E08000002,Upper tier local authority,2020-04-22,4,386
Buckinghamshire,E10000002,Upper tier local authority,2020-04-22,15,727
Bromley,E09000006,Upper tier local authority,2020-04-22,7,965
"Bristol, City of",E06000023,Upper tier local authority,2020-04-22,21,542
Brighton and Hove,E06000043,Upper tier local authority,2020-04-22,1,338
Brent,E09000005,Upper tier local authority,2020-04-22,8,1293
Bradford,E08000032,Upper tier local authority,2020-04-22,33,676
Bracknell Forest,E06000036,Upper tier local authority,2020-04-22,2,185
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-22,5,380
Bolton,E08000001,Upper tier local authority,2020-04-22,14,659
Blackpool,E06000009,Upper tier local authority,2020-04-22,16,349
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-22,6,271
Birmingham,E08000025,Upper tier local authority,2020-04-22,58,2608
Bexley,E09000004,Upper tier local authority,2020-04-22,13,575
Bedford,E06000055,Upper tier local authority,2020-04-22,1,374
